Quality;Description
(0.7141203703703703, '4-2-3-1', 0.34375, '5-4-1', -0.37037037037037035);['MayaYoshida==1']
(0.7035040431266846, '4-4-2', 0.1320754716981132, '4-4-1-1', -0.5714285714285714);['JoséSalomónRondónGiménez==1', 'JakeLivermore==1', 'BenFoster==1', 'AhmedHegazy==1']
(0.7035040431266846, '4-4-2', 0.1320754716981132, '4-4-1-1', -0.5714285714285714);['JoséSalomónRondónGiménez==1', 'JakeLivermore==1', 'BenFoster==1']
(0.7035040431266846, '4-4-2', 0.1320754716981132, '4-4-1-1', -0.5714285714285714);['JoséSalomónRondónGiménez==1', 'JakeLivermore==1', 'AhmedHegazy==1']
(0.7035040431266846, '4-4-2', 0.1320754716981132, '4-4-1-1', -0.5714285714285714);['JoséSalomónRondónGiménez==1', 'JakeLivermore==1']
(0.6959517657192076, '4-2-3-1', 0.32558139534883723, '5-4-1', -0.37037037037037035);['MayaYoshida==1', 'OriolRomeuVidal==1']
(0.6947368421052631, '4-4-2', 0.09473684210526316, '4-4-1-1', -0.6);['JoséSalomónRondónGiménez==1', 'BenFoster==1', 'AhmedHegazy==1']
(0.6947368421052631, '4-4-2', 0.09473684210526316, '4-4-1-1', -0.6);['JoséSalomónRondónGiménez==1', 'BenFoster==1']
(0.6947368421052631, '4-4-2', 0.09473684210526316, '4-4-1-1', -0.6);['JoséSalomónRondónGiménez==1', 'AhmedHegazy==1']
(0.6947368421052631, '4-4-2', 0.09473684210526316, '4-4-1-1', -0.6);['JoséSalomónRondónGiménez==1']
(0.6924519456165026, '4-4-2', 0.14814814814814814, '4-4-1-1', -0.5443037974683544);['JakeLivermore==1', 'BenFoster==1', 'AhmedHegazy==1']
(0.6924519456165026, '4-4-2', 0.14814814814814814, '4-4-1-1', -0.5443037974683544);['JakeLivermore==1', 'BenFoster==1']
(0.6924519456165026, '4-4-2', 0.14814814814814814, '4-4-1-1', -0.5443037974683544);['JakeLivermore==1', 'AhmedHegazy==1']
(0.6924519456165026, '4-4-2', 0.14814814814814814, '4-4-1-1', -0.5443037974683544);['JakeLivermore==1']
(0.6921212121212121, '4-4-2', 0.14666666666666667, '3-5-2', -0.5454545454545454);['GarethBarry==1', 'BenFoster==1', 'AhmedHegazy==1']
(0.6921212121212121, '4-4-2', 0.14666666666666667, '3-5-2', -0.5454545454545454);['GarethBarry==1', 'BenFoster==1']
(0.6921212121212121, '4-4-2', 0.14666666666666667, '3-5-2', -0.5454545454545454);['GarethBarry==1', 'AhmedHegazy==1']
(0.6921212121212121, '4-4-2', 0.14666666666666667, '3-5-2', -0.5454545454545454);['GarethBarry==1']
(0.688034188034188, '4-2-3-1', 0.1111111111111111, '4-3-3', -0.5769230769230769);['TheoWalcott==1', 'CenkTosun==1', 'JordanPickford==1', 'MichaelKeane==1']
(0.688034188034188, '4-2-3-1', 0.1111111111111111, '4-3-3', -0.5769230769230769);['TheoWalcott==1', 'CenkTosun==1', 'MichaelKeane==1']
(0.67875, '4-4-2', 0.21875, '3-5-2', -0.46);['JonnyEvans==1', 'BenFoster==1', 'AhmedHegazy==1']
(0.67875, '4-4-2', 0.21875, '3-5-2', -0.46);['JonnyEvans==1', 'BenFoster==1']
(0.67875, '4-4-2', 0.21875, '3-5-2', -0.46);['JonnyEvans==1', 'AhmedHegazy==1']
(0.67875, '4-4-2', 0.21875, '3-5-2', -0.46);['JonnyEvans==1']
(0.6784415584415584, '4-4-2', 0.12, '4-4-1-1', -0.5584415584415584);['JakeLivermore==1', 'BenFoster==1', 'AhmedHegazy==1', 'KieranGibbs==1']
(0.6784415584415584, '4-4-2', 0.12, '4-4-1-1', -0.5584415584415584);['JakeLivermore==1', 'BenFoster==1', 'KieranGibbs==1']
(0.6784415584415584, '4-4-2', 0.12, '4-4-1-1', -0.5584415584415584);['JakeLivermore==1', 'AhmedHegazy==1', 'KieranGibbs==1']
(0.6784415584415584, '4-4-2', 0.12, '4-4-1-1', -0.5584415584415584);['JakeLivermore==1', 'KieranGibbs==1']
(0.6736842105263158, '4-4-2', 0.2, '3-5-2', -0.47368421052631576);['JonnyEvans==1', 'BenFoster==1', 'AhmedHegazy==1', 'KieranGibbs==1']
(0.6736842105263158, '4-4-2', 0.2, '3-5-2', -0.47368421052631576);['JonnyEvans==1', 'BenFoster==1', 'KieranGibbs==1']
(0.6736842105263158, '4-4-2', 0.2, '3-5-2', -0.47368421052631576);['JonnyEvans==1', 'AhmedHegazy==1', 'KieranGibbs==1']
(0.6736842105263158, '4-4-2', 0.2, '3-5-2', -0.47368421052631576);['JonnyEvans==1', 'KieranGibbs==1']
(0.6673189823874754, '4-4-2', 0.0958904109589041, '4-4-1-1', -0.5714285714285714);['JoséSalomónRondónGiménez==1', 'BenFoster==1', 'AhmedHegazy==1', 'ChrisBrunt==1']
(0.6673189823874754, '4-4-2', 0.0958904109589041, '4-4-1-1', -0.5714285714285714);['JoséSalomónRondónGiménez==1', 'BenFoster==1', 'ChrisBrunt==1']
(0.6673189823874754, '4-4-2', 0.0958904109589041, '4-4-1-1', -0.5714285714285714);['JoséSalomónRondónGiménez==1', 'AhmedHegazy==1', 'ChrisBrunt==1']
(0.6673189823874754, '4-4-2', 0.0958904109589041, '4-4-1-1', -0.5714285714285714);['JoséSalomónRondónGiménez==1', 'ChrisBrunt==1']
(0.6611869143514714, '4-4-2', 0.11688311688311688, '4-4-1-1', -0.5443037974683544);['ChrisBrunt==1', 'BenFoster==1', 'AhmedHegazy==1']
(0.6611869143514714, '4-4-2', 0.11688311688311688, '4-4-1-1', -0.5443037974683544);['ChrisBrunt==1', 'BenFoster==1']
(0.6611869143514714, '4-4-2', 0.11688311688311688, '4-4-1-1', -0.5443037974683544);['ChrisBrunt==1', 'AhmedHegazy==1']
(0.6611869143514714, '4-4-2', 0.11688311688311688, '4-4-1-1', -0.5443037974683544);['ChrisBrunt==1']
(0.6608391608391608, '4-4-2', 0.11538461538461539, '3-5-2', -0.5454545454545454);['GarethBarry==1', 'BenFoster==1', 'AhmedHegazy==1', 'KieranGibbs==1']
(0.6608391608391608, '4-4-2', 0.11538461538461539, '3-5-2', -0.5454545454545454);['GarethBarry==1', 'BenFoster==1', 'KieranGibbs==1']
(0.6608391608391608, '4-4-2', 0.11538461538461539, '3-5-2', -0.5454545454545454);['GarethBarry==1', 'AhmedHegazy==1', 'KieranGibbs==1']
(0.6608391608391608, '4-4-2', 0.11538461538461539, '3-5-2', -0.5454545454545454);['GarethBarry==1', 'KieranGibbs==1']
(0.6594982078853047, '4-4-2', 0.1111111111111111, '4-4-1-1', -0.5483870967741935);['BenFoster==1', 'AhmedHegazy==1']
(0.6594982078853047, '4-4-2', 0.1111111111111111, '4-4-1-1', -0.5483870967741935);['BenFoster==1']
(0.6594982078853047, '4-4-2', 0.1111111111111111, '4-4-1-1', -0.5483870967741935);['AhmedHegazy==1']
(0.6590761223162004, '4-2-3-1', 0.41379310344827586, '3-4-2-1', -0.24528301886792453);['MayaYoshida==1', 'RyanBertrand==1', 'JamesWardProwse==1']
(0.6576470588235295, '4-4-2', 0.04, '4-4-1-1', -0.6176470588235294);['KieranGibbs==1', 'JayRodriguez==1', 'BenFoster==1']
(0.6576470588235295, '4-4-2', 0.04, '4-4-1-1', -0.6176470588235294);['KieranGibbs==1', 'JayRodriguez==1', 'AhmedHegazy==1']
(0.6576470588235295, '4-4-2', 0.04, '4-4-1-1', -0.6176470588235294);['KieranGibbs==1', 'JayRodriguez==1']
(0.6514118792599806, '4-2-3-1', 0.189873417721519, '4-3-3', -0.46153846153846156);['TheoWalcott==1', 'JordanPickford==1']
(0.6514118792599806, '4-2-3-1', 0.189873417721519, '4-3-3', -0.46153846153846156);['TheoWalcott==1']
(0.6463157894736842, '4-2-3-1', 0.5263157894736842, '3-5-1-1', -0.12);['SergeAurier==1', 'HugoLloris==1', 'BenDavies==1']
(0.6438824333561176, '4-2-3-1', 0.06493506493506493, '4-3-3', -0.5789473684210527);['PhilJagielka==1', 'LeightonBaines==1', 'JordanPickford==1']
(0.6438824333561176, '4-2-3-1', 0.06493506493506493, '4-3-3', -0.5789473684210527);['PhilJagielka==1', 'LeightonBaines==1', 'MichaelKeane==1']
(0.6438824333561176, '4-2-3-1', 0.06493506493506493, '4-3-3', -0.5789473684210527);['PhilJagielka==1', 'LeightonBaines==1']
(0.6437908496732027, '4-4-2', 0.05555555555555555, '4-4-1-1', -0.5882352941176471);['JoséSalomónRondónGiménez==1', 'BenFoster==1', 'AhmedHegazy==1', 'KieranGibbs==1']
(0.6437908496732027, '4-4-2', 0.05555555555555555, '4-4-1-1', -0.5882352941176471);['JoséSalomónRondónGiménez==1', 'BenFoster==1', 'KieranGibbs==1']
(0.6437908496732027, '4-4-2', 0.05555555555555555, '4-4-1-1', -0.5882352941176471);['JoséSalomónRondónGiménez==1', 'AhmedHegazy==1', 'KieranGibbs==1']
(0.6437908496732027, '4-4-2', 0.05555555555555555, '4-4-1-1', -0.5882352941176471);['JoséSalomónRondónGiménez==1', 'KieranGibbs==1']
(0.6413105413105413, '4-2-3-1', 0.5259259259259259, '3-5-1-1', -0.11538461538461539);['SergeAurier==1', 'HugoLloris==1', 'EricDier==1']
(0.6385842472582254, '4-2-3-1', 0.14705882352941177, '4-3-3', -0.4915254237288136);['TheoWalcott==1', 'JordanPickford==1', 'SéamusColeman==1']
(0.6385842472582254, '4-2-3-1', 0.14705882352941177, '4-3-3', -0.4915254237288136);['TheoWalcott==1', 'SéamusColeman==1', 'MichaelKeane==1']
(0.6385842472582254, '4-2-3-1', 0.14705882352941177, '4-3-3', -0.4915254237288136);['TheoWalcott==1', 'SéamusColeman==1']
(0.6373889268626111, '4-4-2', 0.07894736842105263, '4-4-1-1', -0.5584415584415584);['BenFoster==1', 'AhmedHegazy==1', 'KieranGibbs==1']
(0.6373889268626111, '4-4-2', 0.07894736842105263, '4-4-1-1', -0.5584415584415584);['BenFoster==1', 'KieranGibbs==1']
(0.6373889268626111, '4-4-2', 0.07894736842105263, '4-4-1-1', -0.5584415584415584);['AhmedHegazy==1', 'KieranGibbs==1']
(0.6373889268626111, '4-4-2', 0.07894736842105263, '4-4-1-1', -0.5584415584415584);['KieranGibbs==1']
(0.6349376880103137, '4-2-3-1', 0.5195530726256983, '3-5-1-1', -0.11538461538461539);['SergeAurier==1', 'HugoLloris==1', 'JanVertonghen==1']
(0.6330833004342676, '4-2-3-1', 0.31543624161073824, '3-4-1-2', -0.3176470588235294);['ChrisSmalling==1', 'DaviddeGeaQuintana==1']
(0.6330833004342676, '4-2-3-1', 0.31543624161073824, '3-4-1-2', -0.3176470588235294);['ChrisSmalling==1']
(0.6325156325156325, '4-4-2', 0.07407407407407407, '4-4-1-1', -0.5584415584415584);['ChrisBrunt==1', 'BenFoster==1', 'KieranGibbs==1']
(0.6325156325156325, '4-4-2', 0.07407407407407407, '4-4-1-1', -0.5584415584415584);['ChrisBrunt==1', 'AhmedHegazy==1', 'KieranGibbs==1']
(0.6325156325156325, '4-4-2', 0.07407407407407407, '4-4-1-1', -0.5584415584415584);['ChrisBrunt==1', 'KieranGibbs==1']
(0.6305722288915566, '4-2-3-1', 0.3129251700680272, '3-4-1-2', -0.3176470588235294);['ChrisSmalling==1', 'DaviddeGeaQuintana==1', 'RomeluLukakuMenama==1']
(0.6305722288915566, '4-2-3-1', 0.3129251700680272, '3-4-1-2', -0.3176470588235294);['ChrisSmalling==1', 'RomeluLukakuMenama==1']
(0.6284734133790737, '4-3-3', 0.2830188679245283, '3-4-3', -0.34545454545454546);['FranciscoFemeníaFar==1', 'JoséHolebas==1', 'AbdoulayeDoucouré==1']
(0.6284734133790737, '4-3-3', 0.2830188679245283, '3-4-3', -0.34545454545454546);['FranciscoFemeníaFar==1', 'JoséHolebas==1']
(0.6284578696343401, '4-2-3-1', 0.3108108108108108, '3-4-1-2', -0.3176470588235294);['ChrisSmalling==1', 'DaviddeGeaQuintana==1', 'NemanjaMatić==1']
(0.6284578696343401, '4-2-3-1', 0.3108108108108108, '3-4-1-2', -0.3176470588235294);['ChrisSmalling==1', 'NemanjaMatić==1']
(0.6283379832602631, '4-2-3-1', 0.5129533678756477, '3-5-1-1', -0.11538461538461539);['SergeAurier==1', 'HugoLloris==1']
(0.6282352941176471, '4-4-2', 0.04, '4-4-1-1', -0.5882352941176471);['JoséSalomónRondónGiménez==1', 'BenFoster==1', 'AhmedHegazy==1', 'ChrisBrunt==1', 'KieranGibbs==1']
(0.6282352941176471, '4-4-2', 0.04, '4-4-1-1', -0.5882352941176471);['JoséSalomónRondónGiménez==1', 'BenFoster==1', 'ChrisBrunt==1', 'KieranGibbs==1']
(0.6282352941176471, '4-4-2', 0.04, '4-4-1-1', -0.5882352941176471);['JoséSalomónRondónGiménez==1', 'AhmedHegazy==1', 'ChrisBrunt==1', 'KieranGibbs==1']
(0.6282352941176471, '4-4-2', 0.04, '4-4-1-1', -0.5882352941176471);['JoséSalomónRondónGiménez==1', 'ChrisBrunt==1', 'KieranGibbs==1']
(0.6275062137531069, '4-3-3', 0.30985915492957744, '3-4-1-2', -0.3176470588235294);['NemanjaMatić==1', 'DaviddeGeaQuintana==1']
(0.6275062137531069, '4-3-3', 0.30985915492957744, '3-4-1-2', -0.3176470588235294);['NemanjaMatić==1']
(0.6271012006861063, '4-2-3-1', 0.38181818181818183, '3-4-2-1', -0.24528301886792453);['MayaYoshida==1', 'RyanBertrand==1', 'OriolRomeuVidal==1', 'JamesWardProwse==1']
(0.6258662369057212, '4-2-3-1', 0.3082191780821918, '3-4-1-2', -0.3176470588235294);['ChrisSmalling==1', 'RomeluLukakuMenama==1', 'NemanjaMatić==1']
(0.6214285714285714, '4-2-3-1', -0.2, '4-5-1', -0.8214285714285714);['JonathanHogg==1', 'TomSmith==1', 'MathiasJattahNjieJørgensen==1']
(0.6214285714285714, '4-2-3-1', -0.2, '4-5-1', -0.8214285714285714);['JonathanHogg==1', 'TomSmith==1', 'ChristopherSchindler==1']
(0.6214285714285714, '4-2-3-1', -0.2, '4-5-1', -0.8214285714285714);['JonathanHogg==1', 'TomSmith==1', 'JonasLössl==1']
(0.6214285714285714, '4-2-3-1', -0.2, '4-5-1', -0.8214285714285714);['JonathanHogg==1', 'TomSmith==1']
(0.6177215189873417, '4-4-2', 0.2, '3-5-2', -0.4177215189873418);['JoséSalomónRondónGiménez==1', 'BenFoster==1', 'AhmedHegazy==1', 'JonnyEvans==1']
(0.6177215189873417, '4-4-2', 0.2, '3-5-2', -0.4177215189873418);['JoséSalomónRondónGiménez==1', 'BenFoster==1', 'JonnyEvans==1']
(0.6177215189873417, '4-4-2', 0.2, '3-5-2', -0.4177215189873418);['JoséSalomónRondónGiménez==1', 'AhmedHegazy==1', 'JonnyEvans==1']
(0.6177215189873417, '4-4-2', 0.2, '3-5-2', -0.4177215189873418);['JoséSalomónRondónGiménez==1', 'JonnyEvans==1']
(0.6153846153846154, '4-2-3-1', 0.5, '3-5-1-1', -0.11538461538461539);['SergeAurier==1', 'HugoLloris==1', 'BamideleAlli==1']
(0.6149443561208268, '4-3-3', 0.2972972972972973, '3-4-1-2', -0.3176470588235294);['ChrisSmalling==1', 'RomeluLukakuMenama==1', 'LuisAntonioValenciaMosquera==1']
(0.6145220588235294, '4-2-3-1', 0.296875, '3-4-1-2', -0.3176470588235294);['RomeluLukakuMenama==1', 'DaviddeGeaQuintana==1']
(0.6145220588235294, '4-2-3-1', 0.296875, '3-4-1-2', -0.3176470588235294);['RomeluLukakuMenama==1']
(0.612781954887218, '4-4-2', 0.017543859649122806, '4-4-1-1', -0.5952380952380952);['BenFoster==1', 'AhmedHegazy==1', 'JayRodriguez==1']
(0.612781954887218, '4-4-2', 0.017543859649122806, '4-4-1-1', -0.5952380952380952);['BenFoster==1', 'JayRodriguez==1']
(0.612781954887218, '4-4-2', 0.017543859649122806, '4-4-1-1', -0.5952380952380952);['AhmedHegazy==1', 'JayRodriguez==1']
(0.612781954887218, '4-4-2', 0.017543859649122806, '4-4-1-1', -0.5952380952380952);['JayRodriguez==1']
(0.6110038610038611, '4-4-2', 0.17857142857142858, '3-5-2', -0.43243243243243246);['JonnyEvans==1', 'BenFoster==1', 'AhmedHegazy==1', 'KieranGibbs==1', 'JoséSalomónRondónGiménez==1']
