Quality;Description
(0.7893634165995165, '3-5-2', 0.4246575342465753, '4-3-3', -0.36470588235294116);['SamClucas==1', 'KyleNaughton==1', 'FedericoFernández==1', 'ŁukaszFabiański==1']
(0.7893634165995165, '3-5-2', 0.4246575342465753, '4-3-3', -0.36470588235294116);['SamClucas==1', 'KyleNaughton==1', 'FedericoFernández==1', 'AlfieMawson==1']
(0.7893634165995165, '3-5-2', 0.4246575342465753, '4-3-3', -0.36470588235294116);['SamClucas==1', 'KyleNaughton==1', 'ŁukaszFabiański==1', 'AlfieMawson==1']
(0.7893634165995165, '3-5-2', 0.4246575342465753, '4-3-3', -0.36470588235294116);['SamClucas==1', 'KyleNaughton==1', 'FedericoFernández==1']
(0.7893634165995165, '3-5-2', 0.4246575342465753, '4-3-3', -0.36470588235294116);['SamClucas==1', 'KyleNaughton==1', 'ŁukaszFabiański==1']
(0.7893634165995165, '3-5-2', 0.4246575342465753, '4-3-3', -0.36470588235294116);['SamClucas==1', 'KyleNaughton==1', 'AlfieMawson==1']
(0.7893634165995165, '3-5-2', 0.4246575342465753, '4-3-3', -0.36470588235294116);['SamClucas==1', 'KyleNaughton==1']
(0.775, '4-2-3-1', -0.025, '4-3-3', -0.8);['VictorNilssonLindelöf==1', 'LuisAntonioValenciaMosquera==1', 'NemanjaMatić==1', 'DaviddeGeaQuintana==1']
(0.775, '4-2-3-1', -0.025, '4-3-3', -0.8);['VictorNilssonLindelöf==1', 'LuisAntonioValenciaMosquera==1', 'NemanjaMatić==1', 'ChrisSmalling==1']
(0.775, '4-2-3-1', -0.025, '4-3-3', -0.8);['VictorNilssonLindelöf==1', 'LuisAntonioValenciaMosquera==1', 'DaviddeGeaQuintana==1', 'ChrisSmalling==1']
(0.775, '4-2-3-1', -0.025, '4-3-3', -0.8);['VictorNilssonLindelöf==1', 'LuisAntonioValenciaMosquera==1', 'NemanjaMatić==1']
(0.775, '4-2-3-1', -0.025, '4-3-3', -0.8);['VictorNilssonLindelöf==1', 'LuisAntonioValenciaMosquera==1', 'DaviddeGeaQuintana==1']
(0.775, '4-2-3-1', -0.025, '4-3-3', -0.8);['VictorNilssonLindelöf==1', 'LuisAntonioValenciaMosquera==1', 'ChrisSmalling==1']
(0.775, '4-2-3-1', -0.025, '4-3-3', -0.8);['VictorNilssonLindelöf==1', 'LuisAntonioValenciaMosquera==1']
(0.7699530516431925, '4-3-3', 0.43661971830985913, '3-4-2-1', -0.3333333333333333);['PeterCrouch==1', 'RyanShawcross==1', 'XherdanShaqiri==1', 'ErikPieters==1']
(0.76, '5-3-2', 0.36, '4-2-3-1', -0.4);['AaronMooy==1', 'TerenceKongolo==1', 'JonathanHogg==1', 'JonasLössl==1', 'FlorentHadergjonaj==1']
(0.76, '5-3-2', 0.36, '4-2-3-1', -0.4);['AaronMooy==1', 'TerenceKongolo==1', 'JonathanHogg==1', 'MathiasJattahNjieJørgensen==1', 'FlorentHadergjonaj==1']
(0.76, '5-3-2', 0.36, '4-2-3-1', -0.4);['AaronMooy==1', 'TerenceKongolo==1', 'JonathanHogg==1', 'ChristopherSchindler==1', 'FlorentHadergjonaj==1']
(0.76, '5-3-2', 0.36, '4-2-3-1', -0.4);['AaronMooy==1', 'TerenceKongolo==1', 'JonathanHogg==1', 'FlorentHadergjonaj==1']
(0.7585193889541716, '3-5-2', 0.43243243243243246, '4-3-3', -0.32608695652173914);['SamClucas==1', 'FedericoFernández==1', 'ŁukaszFabiański==1', 'AlfieMawson==1']
(0.7585193889541716, '3-5-2', 0.43243243243243246, '4-3-3', -0.32608695652173914);['SamClucas==1', 'FedericoFernández==1', 'ŁukaszFabiański==1']
(0.7585193889541716, '3-5-2', 0.43243243243243246, '4-3-3', -0.32608695652173914);['SamClucas==1', 'FedericoFernández==1', 'AlfieMawson==1']
(0.7585193889541716, '3-5-2', 0.43243243243243246, '4-3-3', -0.32608695652173914);['SamClucas==1', 'ŁukaszFabiański==1', 'AlfieMawson==1']
(0.7585193889541716, '3-5-2', 0.43243243243243246, '4-3-3', -0.32608695652173914);['SamClucas==1', 'FedericoFernández==1']
(0.7585193889541716, '3-5-2', 0.43243243243243246, '4-3-3', -0.32608695652173914);['SamClucas==1', 'ŁukaszFabiański==1']
