Quality;Description
"(0.2089314194577353, 'user_deck_colors==""UG"" and opposing_G==True', 0.7543859649122807, 'user_deck_colors==""UG"" and opposing_R==True', 0.5454545454545454)";['deck_EmergentSequence', 'deck_MultipleChoice', 'deck_EurekaMoment']
"(0.2088755422088756, 'user_deck_colors==""BG"" and opposing_G==True', 0.7027027027027027, 'user_deck_colors==""BG"" and opposing_R==True', 0.49382716049382713)";['deck_VillageRites', 'deck_MasterSymmetrist']
"(0.20855437665782495, 'user_deck_colors==""UBG"" and opposing_R==True', 0.6826923076923077, 'user_deck_colors==""UG"" and opposing_R==True', 0.47413793103448276)";['deck_ArchwayCommons', 'deck_FrostTrickster']
"(0.2080193236714976, 'user_deck_colors==""WUR"" and opposing_W==True', 0.6280193236714976, 'user_deck_colors==""WR"" and opposing_R==True', 0.42)";['deck_LetterofAcceptance']
"(0.20773372491434167, 'user_deck_colors==""BG"" and opposing_U==True', 0.6299559471365639, 'user_deck_colors==""BG"" and opposing_W==True', 0.4222222222222222)";['deck_KarokWrangler', 'deck_RecklessAmplimancer', 'deck_HuntforSpecimens']
"(0.2075187969924812, 'user_deck_colors==""UR"" and opposing_U==True', 0.5789473684210527, 'user_deck_colors==""UR"" and opposing_B==True', 0.37142857142857144)";['deck_FirstDayofClass', 'deck_SpectacleMage', 'deck_IllustriousHistorian']
"(0.206846266021951, 'user_deck_colors==""URW"" and opposing_W==True', 0.7029702970297029, 'user_deck_colors==""URW"" and opposing_U==True', 0.49612403100775193)";['deck_Reject', 'deck_MaelstromMuse']
"(0.20611071171818834, 'user_deck_colors==""BG"" and opposing_U==True', 0.6214953271028038, 'user_deck_colors==""BG"" and opposing_W==True', 0.4153846153846154)";['deck_KarokWrangler', 'deck_RecklessAmplimancer', 'deck_BloodResearcher']
"(0.2052429667519181, 'user_deck_colors==""URG"" and opposing_U==True', 0.6684782608695652, 'user_deck_colors==""URG"" and opposing_W==True', 0.4632352941176471)";['deck_LetterofAcceptance', 'deck_ArcaneSubtraction', 'deck_QuandrixPledgemage']
"(0.20441945192459998, 'user_deck_colors==""WBG"" and opposing_U==True', 0.7383177570093458, 'user_deck_colors==""WBG"" and opposing_W==True', 0.5338983050847458)";['deck_DevouringTendrils', 'deck_HuntforSpecimens']
"(0.2026403577258855, 'user_deck_colors==""BGU"" and opposing_U==True', 0.6683937823834197, 'user_deck_colors==""BGU"" and opposing_W==True', 0.4657534246575342)";['deck_PlumbtheForbidden']
"(0.20217391304347831, 'user_deck_colors==""BG"" and opposing_B==True', 0.75, 'user_deck_colors==""BG"" and opposing_R==True', 0.5478260869565217)";['deck_AccessTunnel', 'deck_MasterSymmetrist']
"(0.20216826996488013, 'user_deck_colors==""UBG"" and opposing_G==True', 0.6936936936936937, 'user_deck_colors==""BG"" and opposing_R==True', 0.4915254237288136)";['deck_Cultivate', 'deck_MageDuel', 'deck_HuntforSpecimens']
"(0.20183955033214107, 'user_deck_colors==""URW"" and opposing_W==True', 0.7281553398058253, 'user_deck_colors==""UR"" and opposing_G==True', 0.5263157894736842)";['deck_ArcaneSubtraction', 'deck_TorrentSculptor', 'deck_SpectacleMage']
"(0.20156555772994128, 'user_deck_colors==""UBG"" and opposing_R==True', 0.6301369863013698, 'user_deck_colors==""UBG"" and opposing_U==True', 0.42857142857142855)";['deck_BuryinBooks', 'deck_FrostTrickster']
"(0.20045805207328837, 'user_deck_colors==""BG"" and opposing_U==True', 0.6102941176470589, 'user_deck_colors==""BG"" and opposing_W==True', 0.4098360655737705)";['deck_KarokWrangler', 'deck_RecklessAmplimancer', 'deck_ProfessorofZoomancy']
"(0.20031538634827661, 'user_deck_colors==""URG"" and opposing_U==True', 0.7046632124352331, 'user_deck_colors==""UG"" and opposing_B==True', 0.5043478260869565)";['deck_CampusGuide', 'deck_PopQuiz', 'deck_QuandrixPledgemage']
"(0.19982525120139794, 'user_deck_colors==""BG"" and opposing_B==True', 0.6952380952380952, 'user_deck_colors==""BG"" and opposing_U==True', 0.4954128440366973)";['deck_PlumbtheForbidden', 'deck_BloodResearcher', 'deck_UmbralJuke']
"(0.1997226074895978, 'user_deck_colors==""WBR"" and opposing_G==True', 0.7142857142857143, 'user_deck_colors==""WR"" and opposing_U==True', 0.5145631067961165)";['deck_CampusGuide', 'deck_Expel', 'deck_PilgrimoftheAges']
"(0.19968679194988675, 'user_deck_colors==""URW"" and opposing_W==True', 0.644808743169399, 'user_deck_colors==""URW"" and opposing_U==True', 0.4451219512195122)";['deck_PillardropWarden', 'deck_Reject']
"(0.19949360983843745, 'user_deck_colors==""URW"" and opposing_B==True', 0.7132867132867133, 'user_deck_colors==""UR"" and opposing_G==True', 0.5137931034482759)";['deck_ArcaneSubtraction', 'deck_TorrentSculptor']
"(0.1988011988011988, 'user_deck_colors==""UG"" and opposing_U==True', 0.6923076923076923, 'user_deck_colors==""UG"" and opposing_W==True', 0.4935064935064935)";['deck_CampusGuide', 'deck_DecisiveDenial']
"(0.1986780290615099, 'user_deck_colors==""URW"" and opposing_B==True', 0.6234567901234568, 'user_deck_colors==""UR"" and opposing_G==True', 0.4247787610619469)";['deck_LetterofAcceptance', 'deck_EnthusiasticStudy']
"(0.1983295883325561, 'user_deck_colors==""URW"" and opposing_W==True', 0.7572815533980582, 'user_deck_colors==""UR"" and opposing_W==True', 0.5589519650655022)";['deck_PrismariPledgemage', 'deck_CodieVociferousCodex']
"(0.1977332746478873, 'user_deck_colors==""URW"" and opposing_G==True', 0.6484375, 'user_deck_colors==""UR"" and opposing_U==True', 0.4507042253521127)";['deck_LetterofAcceptance', 'deck_CreativeOutburst', 'deck_PrismariCampus']
"(0.19753086419753085, 'user_deck_colors==""UR"" and opposing_B==True', 0.6666666666666666, 'user_deck_colors==""UR"" and opposing_R==True', 0.4691358024691358)";['deck_IgneousInspiration', 'deck_OggyarBattleSeer', 'deck_BuryinBooks']
"(0.19668311746874761, 'user_deck_colors==""UGR"" and opposing_U==True', 0.6771300448430493, 'user_deck_colors==""UGR"" and opposing_B==True', 0.48044692737430167)";['deck_BuryinBooks', 'deck_GoldenRatio']
"(0.19659783344617465, 'user_deck_colors==""BGU"" and opposing_U==True', 0.7321428571428571, 'user_deck_colors==""BG"" and opposing_U==True', 0.5355450236966824)";['deck_Cultivate', 'deck_SpecteroftheFens']
"(0.19649572649572644, 'user_deck_colors==""URW"" and opposing_W==True', 0.7264957264957265, 'user_deck_colors==""UR"" and opposing_U==True', 0.53)";['deck_Curate', 'deck_PrismariCommand']
"(0.1960306170832487, 'user_deck_colors==""URW"" and opposing_G==True', 0.6396396396396397, 'user_deck_colors==""UR"" and opposing_W==True', 0.44360902255639095)";['deck_FirstDayofClass', 'deck_PrismariPledgemage', 'deck_PrismariCampus']
"(0.19565217391304346, 'user_deck_colors==""WRB"" and opposing_B==True', 0.6956521739130435, 'user_deck_colors==""WRB"" and opposing_R==True', 0.5)";['deck_SilverquillPledgemage', 'deck_EnthusiasticStudy']
"(0.19557871022247253, 'user_deck_colors==""URW"" and opposing_U==True', 0.7238805970149254, 'user_deck_colors==""UR"" and opposing_W==True', 0.5283018867924528)";['deck_LetterofAcceptance', 'deck_CreativeOutburst', 'deck_BuryinBooks']
"(0.19525761124121777, 'user_deck_colors==""UG"" and opposing_U==True', 0.7131147540983607, 'user_deck_colors==""UG"" and opposing_W==True', 0.5178571428571429)";['deck_Cultivate', 'deck_TestofTalents']
"(0.19492231906025015, 'user_deck_colors==""UGR"" and opposing_U==True', 0.6344827586206897, 'user_deck_colors==""UR"" and opposing_U==True', 0.43956043956043955)";['deck_LetterofAcceptance', 'deck_ArcaneSubtraction']
"(0.1949098621420997, 'user_deck_colors==""URG"" and opposing_U==True', 0.6731707317073171, 'user_deck_colors==""URG"" and opposing_W==True', 0.4782608695652174)";['deck_ArcaneSubtraction', 'deck_RetrieverPhoenix']
"(0.19463166144200628, 'user_deck_colors==""UG"" and opposing_G==True', 0.7670454545454546, 'user_deck_colors==""UG"" and opposing_R==True', 0.5724137931034483)";['deck_EmergentSequence', 'deck_MultipleChoice']
"(0.19424743892829, 'user_deck_colors==""UR"" and opposing_G==True', 0.7127659574468085, 'user_deck_colors==""UR"" and opposing_R==True', 0.5185185185185185)";['deck_ConspiracyTheorist', 'deck_QuandrixPledgemage']
"(0.1936682144364711, 'user_deck_colors==""UGR"" and opposing_U==True', 0.6893203883495146, 'user_deck_colors==""UGR"" and opposing_B==True', 0.4956521739130435)";['deck_BuryinBooks', 'deck_GoldenRatio', 'deck_NeedlethornDrake']
"(0.19339179455057942, 'user_deck_colors==""BGU"" and opposing_U==True', 0.7419354838709677, 'user_deck_colors==""BG"" and opposing_R==True', 0.5485436893203883)";['deck_Cultivate', 'deck_MageDuel']
"(0.19320310409419322, 'user_deck_colors==""UGR"" and opposing_U==True', 0.6486486486486487, 'user_deck_colors==""UR"" and opposing_U==True', 0.45544554455445546)";['deck_LetterofAcceptance', 'deck_Curate']
"(0.1929203539823009, 'user_deck_colors==""URW"" and opposing_W==True', 0.5929203539823009, 'user_deck_colors==""UR"" and opposing_B==True', 0.4)";['deck_FirstDayofClass', 'deck_IllustriousHistorian']
"(0.19247115968427442, 'user_deck_colors==""BGU"" and opposing_G==True', 0.7295081967213115, 'user_deck_colors==""BG"" and opposing_U==True', 0.5370370370370371)";['deck_Cultivate', 'deck_LeylineInvocation']
