Quality;Description
(0.14886261405988943, 'UGbr', 0.6548387096774193, 'UGb', 0.5059760956175299);['deck_ShimmerdriftVale', 'deck_IcebindPillar']
(0.14886261405988943, 'UGbr', 0.6548387096774193, 'UGb', 0.5059760956175299);['deck_IcebindPillar', 'deck_ShimmerdriftVale']
(0.14731544179732126, 'UGbr', 0.6401384083044983, 'UGb', 0.49282296650717705);['deck_ShimmerdriftVale', 'deck_DisdainfulStroke']
(0.14731544179732126, 'UGbr', 0.6401384083044983, 'UGb', 0.49282296650717705);['deck_DisdainfulStroke', 'deck_ShimmerdriftVale']
(0.14474065488264276, 'UGbr', 0.6176470588235294, 'UGb', 0.4729064039408867);['deck_IceTunnel', 'deck_GlitteringFrost', 'deck_SnowCoveredForest']
(0.14474065488264276, 'UGbr', 0.6176470588235294, 'UGb', 0.4729064039408867);['deck_GlitteringFrost', 'deck_IceTunnel', 'deck_SnowCoveredForest']
(0.14316860465116277, 'UGwb', 0.6744186046511628, 'UGb', 0.53125);['deck_PilferingHawk', 'deck_SarulfsPackmate', 'deck_SnowCoveredForest']
(0.14316860465116277, 'UGwb', 0.6744186046511628, 'UGb', 0.53125);['deck_SarulfsPackmate', 'deck_PilferingHawk', 'deck_SnowCoveredForest']
(0.14092720028975003, 'UGbr', 0.6772908366533864, 'UGb', 0.5363636363636364);['deck_SnakeskinVeil', 'deck_BergStrider']
(0.14092720028975003, 'UGbr', 0.6772908366533864, 'UGb', 0.5363636363636364);['deck_BergStrider', 'deck_SnakeskinVeil']
(0.14024857489954212, 'UGwb', 0.6536585365853659, 'UGb', 0.5134099616858238);['deck_AuguryRaven', 'deck_PilferingHawk', 'deck_SnowCoveredIsland']
(0.14024857489954212, 'UGwb', 0.6536585365853659, 'UGb', 0.5134099616858238);['deck_PilferingHawk', 'deck_AuguryRaven', 'deck_SnowCoveredIsland']
(0.13968241511013446, 'UGbr', 0.6920289855072463, 'UGb', 0.5523465703971119);['deck_MaskedVandal', 'deck_IcehideTroll', 'deck_SnowCoveredIsland']
(0.13968241511013446, 'UGbr', 0.6920289855072463, 'UGb', 0.5523465703971119);['deck_IcehideTroll', 'deck_MaskedVandal', 'deck_SnowCoveredIsland']
(0.1394817073170732, 'UGbr', 0.6707317073170732, 'UGb', 0.53125);['deck_ShimmerdriftVale', 'deck_MaskedVandal', 'deck_BeholdtheMultiverse']
(0.1394817073170732, 'UGbr', 0.6707317073170732, 'UGb', 0.53125);['deck_MaskedVandal', 'deck_ShimmerdriftVale', 'deck_BeholdtheMultiverse']
(0.1394817073170732, 'UGbr', 0.6707317073170732, 'UGb', 0.53125);['deck_MaskedVandal', 'deck_BeholdtheMultiverse', 'deck_ShimmerdriftVale']
(0.1394817073170732, 'UGbr', 0.6707317073170732, 'UGb', 0.53125);['deck_BeholdtheMultiverse', 'deck_MaskedVandal', 'deck_ShimmerdriftVale']
(0.13783396186328156, 'UGbr', 0.6716417910447762, 'UGb', 0.5338078291814946);['deck_AuguryRaven', 'deck_MaskedVandal', 'deck_BeholdtheMultiverse']
(0.13783396186328156, 'UGbr', 0.6716417910447762, 'UGb', 0.5338078291814946);['deck_MaskedVandal', 'deck_AuguryRaven', 'deck_BeholdtheMultiverse']
(0.13783396186328156, 'UGbr', 0.6716417910447762, 'UGb', 0.5338078291814946);['deck_MaskedVandal', 'deck_BeholdtheMultiverse', 'deck_AuguryRaven']
(0.13783396186328156, 'UGbr', 0.6716417910447762, 'UGb', 0.5338078291814946);['deck_BeholdtheMultiverse', 'deck_MaskedVandal', 'deck_AuguryRaven']
(0.1376251898766767, 'UGwb', 0.677570093457944, 'UGb', 0.5399449035812672);['deck_RimewoodFalls', 'deck_IcehideTroll', 'deck_SnowCoveredForest']
(0.1376251898766767, 'UGwb', 0.677570093457944, 'UGb', 0.5399449035812672);['deck_IcehideTroll', 'deck_RimewoodFalls', 'deck_SnowCoveredForest']
(0.1359108159392789, 'UGbr', 0.6653225806451613, 'UGr', 0.5294117647058824);['deck_IcebindPillar', 'deck_BeholdtheMultiverse', 'deck_SnowCoveredIsland']
(0.1359108159392789, 'UGbr', 0.6653225806451613, 'UGr', 0.5294117647058824);['deck_BeholdtheMultiverse', 'deck_IcebindPillar', 'deck_SnowCoveredIsland']
(0.135649358365019, 'UGbr', 0.66796875, 'UGb', 0.532319391634981);['deck_ShimmerdriftVale', 'deck_MaskedVandal', 'deck_SnowCoveredIsland']
(0.135649358365019, 'UGbr', 0.66796875, 'UGb', 0.532319391634981);['deck_MaskedVandal', 'deck_ShimmerdriftVale', 'deck_SnowCoveredIsland']
(0.13356584231663493, 'UGwb', 0.6456140350877193, 'UGb', 0.5120481927710844);['deck_AuguryRaven', 'deck_PilferingHawk']
(0.13356584231663493, 'UGwb', 0.6456140350877193, 'UGb', 0.5120481927710844);['deck_PilferingHawk', 'deck_AuguryRaven']
(0.13320190071782434, 'UGwb', 0.6746031746031746, 'UGb', 0.5414012738853503);['deck_IcebindPillar', 'deck_IcehideTroll']
(0.13320190071782434, 'UGwb', 0.6746031746031746, 'UGb', 0.5414012738853503);['deck_IcehideTroll', 'deck_IcebindPillar']
(0.1329253365973072, 'UGwb', 0.6631578947368421, 'UGb', 0.5302325581395348);['deck_AuguryRaven', 'deck_MaskedVandal']
(0.1329253365973072, 'UGwb', 0.6631578947368421, 'UGb', 0.5302325581395348);['deck_MaskedVandal', 'deck_AuguryRaven']
(0.13239556692242116, 'UGbr', 0.6304347826086957, 'UGb', 0.4980392156862745);['deck_ShimmerdriftVale', 'deck_PilferingHawk', 'deck_SnowCoveredForest']
(0.13239556692242116, 'UGbr', 0.6304347826086957, 'UGb', 0.4980392156862745);['deck_PilferingHawk', 'deck_ShimmerdriftVale', 'deck_SnowCoveredForest']
(0.1320476460578559, 'UGbr', 0.6390243902439025, 'UGb', 0.5069767441860465);['deck_MaskedVandal', 'deck_BeholdtheMultiverse', 'deck_GlitteringFrost']
(0.1320476460578559, 'UGbr', 0.6390243902439025, 'UGb', 0.5069767441860465);['deck_BeholdtheMultiverse', 'deck_MaskedVandal', 'deck_GlitteringFrost']
(0.13151833425465276, 'UGwb', 0.6716417910447762, 'UGb', 0.5401234567901234);['deck_MaskedVandal', 'deck_BeholdtheMultiverse', 'deck_SnowCoveredIsland']
(0.13151833425465276, 'UGwb', 0.6716417910447762, 'UGb', 0.5401234567901234);['deck_BeholdtheMultiverse', 'deck_MaskedVandal', 'deck_SnowCoveredIsland']
(0.1307351423541553, 'UGbr', 0.6851211072664359, 'UGb', 0.5543859649122806);['deck_MaskedVandal', 'deck_IcehideTroll', 'deck_SnowCoveredForest']
(0.1307351423541553, 'UGbr', 0.6851211072664359, 'UGb', 0.5543859649122806);['deck_IcehideTroll', 'deck_MaskedVandal', 'deck_SnowCoveredForest']
(0.12983317808451178, 'UGbr', 0.6775510204081633, 'UGr', 0.5477178423236515);['deck_IcebindPillar', 'deck_SculptorofWinter']
(0.12983317808451178, 'UGbr', 0.6775510204081633, 'UGr', 0.5477178423236515);['deck_SculptorofWinter', 'deck_IcebindPillar']
(0.12980295566502453, 'UGbr', 0.6798029556650246, 'UGb', 0.55);['deck_ShimmerdriftVale', 'deck_IceTunnel', 'deck_Mistwalker']
(0.12980295566502453, 'UGbr', 0.6798029556650246, 'UGb', 0.55);['deck_IceTunnel', 'deck_ShimmerdriftVale', 'deck_Mistwalker']
(0.12949010654490112, 'UGwb', 0.6527777777777778, 'UGb', 0.5232876712328767);['deck_AuguryRaven', 'deck_RimewoodFalls']
(0.12949010654490112, 'UGwb', 0.6527777777777778, 'UGb', 0.5232876712328767);['deck_RimewoodFalls', 'deck_AuguryRaven']
(0.12883018867924523, 'UGbr', 0.6528301886792452, 'UGb', 0.524);['deck_ShimmerdriftVale', 'deck_MaskedVandal', 'deck_SnowCoveredForest']
(0.12883018867924523, 'UGbr', 0.6528301886792452, 'UGb', 0.524);['deck_MaskedVandal', 'deck_ShimmerdriftVale', 'deck_SnowCoveredForest']
(0.1283713524403718, 'UGbr', 0.6485507246376812, 'UGb', 0.5201793721973094);['deck_AuguryRaven', 'deck_IcehideTroll', 'deck_SculptorofWinter']
(0.1283713524403718, 'UGbr', 0.6485507246376812, 'UGb', 0.5201793721973094);['deck_IcehideTroll', 'deck_AuguryRaven', 'deck_SculptorofWinter']
(0.12792079207920792, 'UGbr', 0.7079207920792079, 'UGb', 0.58);['deck_IcebindPillar', 'deck_BeholdtheMultiverse', 'deck_Mistwalker']
(0.12792079207920792, 'UGbr', 0.7079207920792079, 'UGb', 0.58);['deck_BeholdtheMultiverse', 'deck_IcebindPillar', 'deck_Mistwalker']
(0.127311274324222, 'UGbr', 0.625531914893617, 'UGb', 0.498220640569395);['deck_PilferingHawk', 'deck_WoodlandChasm']
(0.127311274324222, 'UGbr', 0.625531914893617, 'UGb', 0.498220640569395);['deck_WoodlandChasm', 'deck_PilferingHawk']
(0.12651551278160722, 'UGwb', 0.6652360515021459, 'UGb', 0.5387205387205387);['deck_AuguryRaven', 'deck_IceTunnel']
(0.12651551278160722, 'UGwb', 0.6652360515021459, 'UGb', 0.5387205387205387);['deck_IceTunnel', 'deck_AuguryRaven']
(0.1256913021618904, 'UGbr', 0.6452991452991453, 'UGb', 0.5196078431372549);['deck_ShimmerdriftVale', 'deck_IceTunnel', 'deck_SnowCoveredForest']
(0.1256913021618904, 'UGbr', 0.6452991452991453, 'UGb', 0.5196078431372549);['deck_IceTunnel', 'deck_ShimmerdriftVale', 'deck_SnowCoveredForest']
(0.12478424205503091, 'UGbr', 0.6417910447761194, 'UGb', 0.5170068027210885);['deck_WoodlandChasm', 'deck_RimewoodFalls']
(0.12478424205503091, 'UGbr', 0.6417910447761194, 'UGb', 0.5170068027210885);['deck_RimewoodFalls', 'deck_WoodlandChasm']
(0.12457027300303336, 'UGwr', 0.6478260869565218, 'UGr', 0.5232558139534884);['deck_MoritteoftheFrost', 'deck_RavenousLindwurm']
(0.12457027300303336, 'UGwr', 0.6478260869565218, 'UGr', 0.5232558139534884);['deck_RavenousLindwurm', 'deck_MoritteoftheFrost']
(0.12451298701298708, 'UGwb', 0.6517857142857143, 'UGb', 0.5272727272727272);['deck_AuguryRaven', 'deck_IcehideTroll', 'deck_SnowCoveredForest']
(0.12451298701298708, 'UGwb', 0.6517857142857143, 'UGb', 0.5272727272727272);['deck_IcehideTroll', 'deck_AuguryRaven', 'deck_SnowCoveredForest']
(0.12436868686868685, 'UGbr', 0.6590909090909091, 'UGb', 0.5347222222222222);['deck_SnakeskinVeil', 'deck_BeholdtheMultiverse']
(0.12436868686868685, 'UGbr', 0.6590909090909091, 'UGb', 0.5347222222222222);['deck_BeholdtheMultiverse', 'deck_SnakeskinVeil']
(0.12385117435510373, 'UGbr', 0.6485148514851485, 'UGb', 0.5246636771300448);['deck_SnakeskinVeil', 'deck_SnowCoveredIsland', 'deck_SnowCoveredForest']
(0.12385117435510373, 'UGbr', 0.6485148514851485, 'UGb', 0.5246636771300448);['deck_SnowCoveredIsland', 'deck_SnakeskinVeil', 'deck_SnowCoveredForest']
(0.12303849248927035, 'UGbr', 0.6738197424892703, 'UGr', 0.55078125);['deck_IcebindPillar', 'deck_RavenousLindwurm']
(0.12303849248927035, 'UGbr', 0.6738197424892703, 'UGr', 0.55078125);['deck_RavenousLindwurm', 'deck_IcebindPillar']
(0.1223328591749645, 'UGwb', 0.6486486486486487, 'UGb', 0.5263157894736842);['deck_PilferingHawk', 'deck_SarulfsPackmate']
(0.1223328591749645, 'UGwb', 0.6486486486486487, 'UGb', 0.5263157894736842);['deck_SarulfsPackmate', 'deck_PilferingHawk']
(0.12172415398221847, 'UGbr', 0.645021645021645, 'UGb', 0.5232974910394266);['deck_AvalancheCaller', 'deck_SnowCoveredSwamp']
(0.12172415398221847, 'UGbr', 0.645021645021645, 'UGb', 0.5232974910394266);['deck_SnowCoveredSwamp', 'deck_AvalancheCaller']
(0.12129997567107298, 'UGbr', 0.690677966101695, 'UGb', 0.569377990430622);['deck_AvalancheCaller', 'deck_SnowCoveredIsland', 'deck_BeholdtheMultiverse']
(0.12129997567107298, 'UGbr', 0.690677966101695, 'UGb', 0.569377990430622);['deck_SnowCoveredIsland', 'deck_AvalancheCaller', 'deck_BeholdtheMultiverse']
(0.11993117173895007, 'UGwr', 0.6854838709677419, 'UGr', 0.5655526992287918);['deck_TheBearsofLittjara']
(0.11906377204884666, 'UGbr', 0.6417910447761194, 'UGb', 0.5227272727272727);['deck_SnakeskinVeil', 'deck_GlitteringFrost']
(0.11906377204884666, 'UGbr', 0.6417910447761194, 'UGb', 0.5227272727272727);['deck_GlitteringFrost', 'deck_SnakeskinVeil']
(0.11896845694799651, 'UGbr', 0.6434782608695652, 'UGb', 0.5245098039215687);['deck_AuguryRaven', 'deck_AvalancheCaller']
(0.11896845694799651, 'UGbr', 0.6434782608695652, 'UGb', 0.5245098039215687);['deck_AvalancheCaller', 'deck_AuguryRaven']
(0.11848582305066946, 'UGbr', 0.6201923076923077, 'UGb', 0.5017064846416383);['deck_IceTunnel', 'deck_GlitteringFrost']
