Quality;Description
(0.7983870967741935, '4-1-4-1', 0.25, '4-4-2', -0.5483870967741935);['RicharlisondeAndrade==1', 'WillHughes==1', 'AbdoulayeDoucouré==1', 'AdrianMariappa==1', 'JoséHolebas==1']
(0.7983870967741935, '4-1-4-1', 0.25, '4-4-2', -0.5483870967741935);['RicharlisondeAndrade==1', 'WillHughes==1', 'AbdoulayeDoucouré==1', 'AdrianMariappa==1', 'CraigCathcart==1']
(0.7983870967741935, '4-1-4-1', 0.25, '4-4-2', -0.5483870967741935);['RicharlisondeAndrade==1', 'JoséHolebas==1', 'WillHughes==1', 'AdrianMariappa==1', 'AbdoulayeDoucouré==1']
(0.7983870967741935, '4-1-4-1', 0.25, '4-4-2', -0.5483870967741935);['RicharlisondeAndrade==1', 'JoséHolebas==1', 'WillHughes==1', 'AdrianMariappa==1', 'CraigCathcart==1']
(0.7983870967741935, '4-1-4-1', 0.25, '4-4-2', -0.5483870967741935);['RicharlisondeAndrade==1', 'AbdoulayeDoucouré==1', 'WillHughes==1', 'AdrianMariappa==1', 'JoséHolebas==1']
(0.7983870967741935, '4-1-4-1', 0.25, '4-4-2', -0.5483870967741935);['RicharlisondeAndrade==1', 'AbdoulayeDoucouré==1', 'WillHughes==1', 'AdrianMariappa==1', 'CraigCathcart==1']
(0.7983870967741935, '4-1-4-1', 0.25, '4-4-2', -0.5483870967741935);['RicharlisondeAndrade==1', 'WillHughes==1', 'AdrianMariappa==1', 'JoséHolebas==1']
(0.7983870967741935, '4-1-4-1', 0.25, '4-4-2', -0.5483870967741935);['RicharlisondeAndrade==1', 'WillHughes==1', 'AdrianMariappa==1', 'AbdoulayeDoucouré==1']
(0.7983870967741935, '4-1-4-1', 0.25, '4-4-2', -0.5483870967741935);['RicharlisondeAndrade==1', 'WillHughes==1', 'AdrianMariappa==1', 'CraigCathcart==1']
(0.7983870967741935, '4-1-4-1', 0.25, '4-4-2', -0.5483870967741935);['RicharlisondeAndrade==1', 'AdrianMariappa==1', 'WillHughes==1', 'JoséHolebas==1']
(0.7983870967741935, '4-1-4-1', 0.25, '4-4-2', -0.5483870967741935);['RicharlisondeAndrade==1', 'AdrianMariappa==1', 'WillHughes==1', 'AbdoulayeDoucouré==1']
(0.7983870967741935, '4-1-4-1', 0.25, '4-4-2', -0.5483870967741935);['RicharlisondeAndrade==1', 'AdrianMariappa==1', 'WillHughes==1', 'CraigCathcart==1']
(0.7983870967741935, '4-1-4-1', 0.25, '4-4-2', -0.5483870967741935);['AdrianMariappa==1', 'RicharlisondeAndrade==1', 'WillHughes==1', 'JoséHolebas==1']
(0.7983870967741935, '4-1-4-1', 0.25, '4-4-2', -0.5483870967741935);['AdrianMariappa==1', 'RicharlisondeAndrade==1', 'WillHughes==1', 'AbdoulayeDoucouré==1']
(0.7983870967741935, '4-1-4-1', 0.25, '4-4-2', -0.5483870967741935);['AdrianMariappa==1', 'RicharlisondeAndrade==1', 'WillHughes==1', 'CraigCathcart==1']
(0.7983870967741935, '4-1-4-1', 0.25, '4-4-2', -0.5483870967741935);['RicharlisondeAndrade==1', 'WillHughes==1', 'JoséHolebas==1', 'AdrianMariappa==1']
(0.7983870967741935, '4-1-4-1', 0.25, '4-4-2', -0.5483870967741935);['RicharlisondeAndrade==1', 'WillHughes==1', 'AbdoulayeDoucouré==1', 'AdrianMariappa==1']
(0.7983870967741935, '4-1-4-1', 0.25, '4-4-2', -0.5483870967741935);['RicharlisondeAndrade==1', 'JoséHolebas==1', 'WillHughes==1', 'AdrianMariappa==1']
(0.7983870967741935, '4-1-4-1', 0.25, '4-4-2', -0.5483870967741935);['RicharlisondeAndrade==1', 'AbdoulayeDoucouré==1', 'WillHughes==1', 'AdrianMariappa==1']
(0.7983870967741935, '4-1-4-1', 0.25, '4-4-2', -0.5483870967741935);['RicharlisondeAndrade==1', 'WillHughes==1', 'AdrianMariappa==1']
(0.7983870967741935, '4-1-4-1', 0.25, '4-4-2', -0.5483870967741935);['RicharlisondeAndrade==1', 'AdrianMariappa==1', 'WillHughes==1']
(0.7983870967741935, '4-1-4-1', 0.25, '4-4-2', -0.5483870967741935);['AdrianMariappa==1', 'RicharlisondeAndrade==1', 'WillHughes==1']
(0.7928147889780258, '3-4-2-1', 0.3829787234042553, '4-2-3-1', -0.4098360655737705);['JasonPuncheon==1', 'LukaMilivojević==1', 'RubenLoftusCheek==1', 'PatrickvanAanholt==1', 'ScottDann==1']
(0.7928147889780258, '3-4-2-1', 0.3829787234042553, '4-2-3-1', -0.4098360655737705);['JasonPuncheon==1', 'LukaMilivojević==1', 'RubenLoftusCheek==1', 'PatrickvanAanholt==1', 'WayneHennessey==1']
(0.7928147889780258, '3-4-2-1', 0.3829787234042553, '4-2-3-1', -0.4098360655737705);['JasonPuncheon==1', 'LukaMilivojević==1', 'RubenLoftusCheek==1', 'PatrickvanAanholt==1', 'TimothyFosuMensah==1']
(0.7928147889780258, '3-4-2-1', 0.3829787234042553, '4-2-3-1', -0.4098360655737705);['JasonPuncheon==1', 'LukaMilivojević==1', 'RubenLoftusCheek==1', 'ScottDann==1', 'PatrickvanAanholt==1']
(0.7928147889780258, '3-4-2-1', 0.3829787234042553, '4-2-3-1', -0.4098360655737705);['JasonPuncheon==1', 'LukaMilivojević==1', 'RubenLoftusCheek==1', 'ScottDann==1', 'WayneHennessey==1']
(0.7928147889780258, '3-4-2-1', 0.3829787234042553, '4-2-3-1', -0.4098360655737705);['JasonPuncheon==1', 'LukaMilivojević==1', 'RubenLoftusCheek==1', 'ScottDann==1', 'TimothyFosuMensah==1']
(0.7928147889780258, '3-4-2-1', 0.3829787234042553, '4-2-3-1', -0.4098360655737705);['JasonPuncheon==1', 'LukaMilivojević==1', 'RubenLoftusCheek==1', 'WayneHennessey==1', 'PatrickvanAanholt==1']
(0.7928147889780258, '3-4-2-1', 0.3829787234042553, '4-2-3-1', -0.4098360655737705);['JasonPuncheon==1', 'LukaMilivojević==1', 'RubenLoftusCheek==1', 'WayneHennessey==1', 'ScottDann==1']
(0.7928147889780258, '3-4-2-1', 0.3829787234042553, '4-2-3-1', -0.4098360655737705);['JasonPuncheon==1', 'LukaMilivojević==1', 'RubenLoftusCheek==1', 'WayneHennessey==1', 'TimothyFosuMensah==1']
(0.7928147889780258, '3-4-2-1', 0.3829787234042553, '4-2-3-1', -0.4098360655737705);['JasonPuncheon==1', 'LukaMilivojević==1', 'RubenLoftusCheek==1', 'TimothyFosuMensah==1', 'PatrickvanAanholt==1']
(0.7928147889780258, '3-4-2-1', 0.3829787234042553, '4-2-3-1', -0.4098360655737705);['JasonPuncheon==1', 'LukaMilivojević==1', 'RubenLoftusCheek==1', 'TimothyFosuMensah==1', 'ScottDann==1']
(0.7928147889780258, '3-4-2-1', 0.3829787234042553, '4-2-3-1', -0.4098360655737705);['JasonPuncheon==1', 'LukaMilivojević==1', 'RubenLoftusCheek==1', 'TimothyFosuMensah==1', 'WayneHennessey==1']
(0.7928147889780258, '3-4-2-1', 0.3829787234042553, '4-2-3-1', -0.4098360655737705);['JasonPuncheon==1', 'LukaMilivojević==1', 'PatrickvanAanholt==1', 'RubenLoftusCheek==1', 'ScottDann==1']
(0.7928147889780258, '3-4-2-1', 0.3829787234042553, '4-2-3-1', -0.4098360655737705);['JasonPuncheon==1', 'LukaMilivojević==1', 'PatrickvanAanholt==1', 'RubenLoftusCheek==1', 'WayneHennessey==1']
(0.7928147889780258, '3-4-2-1', 0.3829787234042553, '4-2-3-1', -0.4098360655737705);['JasonPuncheon==1', 'LukaMilivojević==1', 'PatrickvanAanholt==1', 'RubenLoftusCheek==1', 'TimothyFosuMensah==1']
(0.7928147889780258, '3-4-2-1', 0.3829787234042553, '4-2-3-1', -0.4098360655737705);['JasonPuncheon==1', 'LukaMilivojević==1', 'PatrickvanAanholt==1', 'ScottDann==1', 'RubenLoftusCheek==1']
(0.7928147889780258, '3-4-2-1', 0.3829787234042553, '4-2-3-1', -0.4098360655737705);['JasonPuncheon==1', 'LukaMilivojević==1', 'PatrickvanAanholt==1', 'ScottDann==1', 'WayneHennessey==1']
(0.7928147889780258, '3-4-2-1', 0.3829787234042553, '4-2-3-1', -0.4098360655737705);['JasonPuncheon==1', 'LukaMilivojević==1', 'PatrickvanAanholt==1', 'ScottDann==1', 'TimothyFosuMensah==1']
(0.7928147889780258, '3-4-2-1', 0.3829787234042553, '4-2-3-1', -0.4098360655737705);['JasonPuncheon==1', 'LukaMilivojević==1', 'PatrickvanAanholt==1', 'WayneHennessey==1', 'RubenLoftusCheek==1']
(0.7928147889780258, '3-4-2-1', 0.3829787234042553, '4-2-3-1', -0.4098360655737705);['JasonPuncheon==1', 'LukaMilivojević==1', 'PatrickvanAanholt==1', 'WayneHennessey==1', 'ScottDann==1']
(0.7928147889780258, '3-4-2-1', 0.3829787234042553, '4-2-3-1', -0.4098360655737705);['JasonPuncheon==1', 'LukaMilivojević==1', 'PatrickvanAanholt==1', 'WayneHennessey==1', 'TimothyFosuMensah==1']
(0.7928147889780258, '3-4-2-1', 0.3829787234042553, '4-2-3-1', -0.4098360655737705);['JasonPuncheon==1', 'LukaMilivojević==1', 'PatrickvanAanholt==1', 'TimothyFosuMensah==1', 'RubenLoftusCheek==1']
(0.7928147889780258, '3-4-2-1', 0.3829787234042553, '4-2-3-1', -0.4098360655737705);['JasonPuncheon==1', 'LukaMilivojević==1', 'PatrickvanAanholt==1', 'TimothyFosuMensah==1', 'ScottDann==1']
(0.7928147889780258, '3-4-2-1', 0.3829787234042553, '4-2-3-1', -0.4098360655737705);['JasonPuncheon==1', 'LukaMilivojević==1', 'PatrickvanAanholt==1', 'TimothyFosuMensah==1', 'WayneHennessey==1']
(0.7928147889780258, '3-4-2-1', 0.3829787234042553, '4-2-3-1', -0.4098360655737705);['JasonPuncheon==1', 'LukaMilivojević==1', 'ScottDann==1', 'RubenLoftusCheek==1', 'PatrickvanAanholt==1']
(0.7928147889780258, '3-4-2-1', 0.3829787234042553, '4-2-3-1', -0.4098360655737705);['JasonPuncheon==1', 'LukaMilivojević==1', 'ScottDann==1', 'RubenLoftusCheek==1', 'WayneHennessey==1']
(0.7928147889780258, '3-4-2-1', 0.3829787234042553, '4-2-3-1', -0.4098360655737705);['JasonPuncheon==1', 'LukaMilivojević==1', 'ScottDann==1', 'RubenLoftusCheek==1', 'TimothyFosuMensah==1']
(0.7928147889780258, '3-4-2-1', 0.3829787234042553, '4-2-3-1', -0.4098360655737705);['JasonPuncheon==1', 'LukaMilivojević==1', 'ScottDann==1', 'PatrickvanAanholt==1', 'RubenLoftusCheek==1']
(0.7928147889780258, '3-4-2-1', 0.3829787234042553, '4-2-3-1', -0.4098360655737705);['JasonPuncheon==1', 'LukaMilivojević==1', 'ScottDann==1', 'PatrickvanAanholt==1', 'WayneHennessey==1']
(0.7928147889780258, '3-4-2-1', 0.3829787234042553, '4-2-3-1', -0.4098360655737705);['JasonPuncheon==1', 'LukaMilivojević==1', 'ScottDann==1', 'PatrickvanAanholt==1', 'TimothyFosuMensah==1']
(0.7928147889780258, '3-4-2-1', 0.3829787234042553, '4-2-3-1', -0.4098360655737705);['JasonPuncheon==1', 'LukaMilivojević==1', 'ScottDann==1', 'WayneHennessey==1', 'RubenLoftusCheek==1']
(0.7928147889780258, '3-4-2-1', 0.3829787234042553, '4-2-3-1', -0.4098360655737705);['JasonPuncheon==1', 'LukaMilivojević==1', 'ScottDann==1', 'WayneHennessey==1', 'PatrickvanAanholt==1']
(0.7928147889780258, '3-4-2-1', 0.3829787234042553, '4-2-3-1', -0.4098360655737705);['JasonPuncheon==1', 'LukaMilivojević==1', 'ScottDann==1', 'WayneHennessey==1', 'TimothyFosuMensah==1']
(0.7928147889780258, '3-4-2-1', 0.3829787234042553, '4-2-3-1', -0.4098360655737705);['JasonPuncheon==1', 'LukaMilivojević==1', 'ScottDann==1', 'TimothyFosuMensah==1', 'RubenLoftusCheek==1']
(0.7928147889780258, '3-4-2-1', 0.3829787234042553, '4-2-3-1', -0.4098360655737705);['JasonPuncheon==1', 'LukaMilivojević==1', 'ScottDann==1', 'TimothyFosuMensah==1', 'PatrickvanAanholt==1']
(0.7928147889780258, '3-4-2-1', 0.3829787234042553, '4-2-3-1', -0.4098360655737705);['JasonPuncheon==1', 'LukaMilivojević==1', 'ScottDann==1', 'TimothyFosuMensah==1', 'WayneHennessey==1']
(0.7928147889780258, '3-4-2-1', 0.3829787234042553, '4-2-3-1', -0.4098360655737705);['JasonPuncheon==1', 'LukaMilivojević==1', 'WayneHennessey==1', 'RubenLoftusCheek==1', 'PatrickvanAanholt==1']
(0.7928147889780258, '3-4-2-1', 0.3829787234042553, '4-2-3-1', -0.4098360655737705);['JasonPuncheon==1', 'LukaMilivojević==1', 'WayneHennessey==1', 'RubenLoftusCheek==1', 'ScottDann==1']
(0.7928147889780258, '3-4-2-1', 0.3829787234042553, '4-2-3-1', -0.4098360655737705);['JasonPuncheon==1', 'LukaMilivojević==1', 'WayneHennessey==1', 'RubenLoftusCheek==1', 'TimothyFosuMensah==1']
(0.7928147889780258, '3-4-2-1', 0.3829787234042553, '4-2-3-1', -0.4098360655737705);['JasonPuncheon==1', 'LukaMilivojević==1', 'WayneHennessey==1', 'PatrickvanAanholt==1', 'RubenLoftusCheek==1']
(0.7928147889780258, '3-4-2-1', 0.3829787234042553, '4-2-3-1', -0.4098360655737705);['JasonPuncheon==1', 'LukaMilivojević==1', 'WayneHennessey==1', 'PatrickvanAanholt==1', 'ScottDann==1']
(0.7928147889780258, '3-4-2-1', 0.3829787234042553, '4-2-3-1', -0.4098360655737705);['JasonPuncheon==1', 'LukaMilivojević==1', 'WayneHennessey==1', 'PatrickvanAanholt==1', 'TimothyFosuMensah==1']
(0.7928147889780258, '3-4-2-1', 0.3829787234042553, '4-2-3-1', -0.4098360655737705);['JasonPuncheon==1', 'LukaMilivojević==1', 'WayneHennessey==1', 'ScottDann==1', 'RubenLoftusCheek==1']
(0.7928147889780258, '3-4-2-1', 0.3829787234042553, '4-2-3-1', -0.4098360655737705);['JasonPuncheon==1', 'LukaMilivojević==1', 'WayneHennessey==1', 'ScottDann==1', 'PatrickvanAanholt==1']
(0.7928147889780258, '3-4-2-1', 0.3829787234042553, '4-2-3-1', -0.4098360655737705);['JasonPuncheon==1', 'LukaMilivojević==1', 'WayneHennessey==1', 'ScottDann==1', 'TimothyFosuMensah==1']
(0.7928147889780258, '3-4-2-1', 0.3829787234042553, '4-2-3-1', -0.4098360655737705);['JasonPuncheon==1', 'LukaMilivojević==1', 'WayneHennessey==1', 'TimothyFosuMensah==1', 'RubenLoftusCheek==1']
(0.7928147889780258, '3-4-2-1', 0.3829787234042553, '4-2-3-1', -0.4098360655737705);['JasonPuncheon==1', 'LukaMilivojević==1', 'WayneHennessey==1', 'TimothyFosuMensah==1', 'PatrickvanAanholt==1']
(0.7928147889780258, '3-4-2-1', 0.3829787234042553, '4-2-3-1', -0.4098360655737705);['JasonPuncheon==1', 'LukaMilivojević==1', 'WayneHennessey==1', 'TimothyFosuMensah==1', 'ScottDann==1']
(0.7928147889780258, '3-4-2-1', 0.3829787234042553, '4-2-3-1', -0.4098360655737705);['JasonPuncheon==1', 'LukaMilivojević==1', 'TimothyFosuMensah==1', 'RubenLoftusCheek==1', 'PatrickvanAanholt==1']
(0.7928147889780258, '3-4-2-1', 0.3829787234042553, '4-2-3-1', -0.4098360655737705);['JasonPuncheon==1', 'LukaMilivojević==1', 'TimothyFosuMensah==1', 'RubenLoftusCheek==1', 'ScottDann==1']
(0.7928147889780258, '3-4-2-1', 0.3829787234042553, '4-2-3-1', -0.4098360655737705);['JasonPuncheon==1', 'LukaMilivojević==1', 'TimothyFosuMensah==1', 'RubenLoftusCheek==1', 'WayneHennessey==1']
(0.7928147889780258, '3-4-2-1', 0.3829787234042553, '4-2-3-1', -0.4098360655737705);['JasonPuncheon==1', 'LukaMilivojević==1', 'TimothyFosuMensah==1', 'PatrickvanAanholt==1', 'RubenLoftusCheek==1']
(0.7928147889780258, '3-4-2-1', 0.3829787234042553, '4-2-3-1', -0.4098360655737705);['JasonPuncheon==1', 'LukaMilivojević==1', 'TimothyFosuMensah==1', 'PatrickvanAanholt==1', 'ScottDann==1']
(0.7928147889780258, '3-4-2-1', 0.3829787234042553, '4-2-3-1', -0.4098360655737705);['JasonPuncheon==1', 'LukaMilivojević==1', 'TimothyFosuMensah==1', 'PatrickvanAanholt==1', 'WayneHennessey==1']
(0.7928147889780258, '3-4-2-1', 0.3829787234042553, '4-2-3-1', -0.4098360655737705);['JasonPuncheon==1', 'LukaMilivojević==1', 'TimothyFosuMensah==1', 'ScottDann==1', 'RubenLoftusCheek==1']
(0.7928147889780258, '3-4-2-1', 0.3829787234042553, '4-2-3-1', -0.4098360655737705);['JasonPuncheon==1', 'LukaMilivojević==1', 'TimothyFosuMensah==1', 'ScottDann==1', 'PatrickvanAanholt==1']
(0.7928147889780258, '3-4-2-1', 0.3829787234042553, '4-2-3-1', -0.4098360655737705);['JasonPuncheon==1', 'LukaMilivojević==1', 'TimothyFosuMensah==1', 'ScottDann==1', 'WayneHennessey==1']
(0.7928147889780258, '3-4-2-1', 0.3829787234042553, '4-2-3-1', -0.4098360655737705);['JasonPuncheon==1', 'LukaMilivojević==1', 'TimothyFosuMensah==1', 'WayneHennessey==1', 'RubenLoftusCheek==1']
(0.7928147889780258, '3-4-2-1', 0.3829787234042553, '4-2-3-1', -0.4098360655737705);['JasonPuncheon==1', 'LukaMilivojević==1', 'TimothyFosuMensah==1', 'WayneHennessey==1', 'PatrickvanAanholt==1']
(0.7928147889780258, '3-4-2-1', 0.3829787234042553, '4-2-3-1', -0.4098360655737705);['JasonPuncheon==1', 'LukaMilivojević==1', 'TimothyFosuMensah==1', 'WayneHennessey==1', 'ScottDann==1']
(0.7928147889780258, '3-4-2-1', 0.3829787234042553, '4-2-3-1', -0.4098360655737705);['LukaMilivojević==1', 'JasonPuncheon==1', 'RubenLoftusCheek==1', 'PatrickvanAanholt==1', 'ScottDann==1']
(0.7928147889780258, '3-4-2-1', 0.3829787234042553, '4-2-3-1', -0.4098360655737705);['LukaMilivojević==1', 'JasonPuncheon==1', 'RubenLoftusCheek==1', 'PatrickvanAanholt==1', 'WayneHennessey==1']
(0.7928147889780258, '3-4-2-1', 0.3829787234042553, '4-2-3-1', -0.4098360655737705);['LukaMilivojević==1', 'JasonPuncheon==1', 'RubenLoftusCheek==1', 'PatrickvanAanholt==1', 'TimothyFosuMensah==1']
(0.7928147889780258, '3-4-2-1', 0.3829787234042553, '4-2-3-1', -0.4098360655737705);['LukaMilivojević==1', 'JasonPuncheon==1', 'RubenLoftusCheek==1', 'ScottDann==1', 'PatrickvanAanholt==1']
(0.7928147889780258, '3-4-2-1', 0.3829787234042553, '4-2-3-1', -0.4098360655737705);['LukaMilivojević==1', 'JasonPuncheon==1', 'RubenLoftusCheek==1', 'ScottDann==1', 'WayneHennessey==1']
(0.7928147889780258, '3-4-2-1', 0.3829787234042553, '4-2-3-1', -0.4098360655737705);['LukaMilivojević==1', 'JasonPuncheon==1', 'RubenLoftusCheek==1', 'ScottDann==1', 'TimothyFosuMensah==1']
(0.7928147889780258, '3-4-2-1', 0.3829787234042553, '4-2-3-1', -0.4098360655737705);['LukaMilivojević==1', 'JasonPuncheon==1', 'RubenLoftusCheek==1', 'WayneHennessey==1', 'PatrickvanAanholt==1']
(0.7928147889780258, '3-4-2-1', 0.3829787234042553, '4-2-3-1', -0.4098360655737705);['LukaMilivojević==1', 'JasonPuncheon==1', 'RubenLoftusCheek==1', 'WayneHennessey==1', 'ScottDann==1']
(0.7928147889780258, '3-4-2-1', 0.3829787234042553, '4-2-3-1', -0.4098360655737705);['LukaMilivojević==1', 'JasonPuncheon==1', 'RubenLoftusCheek==1', 'WayneHennessey==1', 'TimothyFosuMensah==1']
(0.7928147889780258, '3-4-2-1', 0.3829787234042553, '4-2-3-1', -0.4098360655737705);['LukaMilivojević==1', 'JasonPuncheon==1', 'RubenLoftusCheek==1', 'TimothyFosuMensah==1', 'PatrickvanAanholt==1']
(0.7928147889780258, '3-4-2-1', 0.3829787234042553, '4-2-3-1', -0.4098360655737705);['LukaMilivojević==1', 'JasonPuncheon==1', 'RubenLoftusCheek==1', 'TimothyFosuMensah==1', 'ScottDann==1']
(0.7928147889780258, '3-4-2-1', 0.3829787234042553, '4-2-3-1', -0.4098360655737705);['LukaMilivojević==1', 'JasonPuncheon==1', 'RubenLoftusCheek==1', 'TimothyFosuMensah==1', 'WayneHennessey==1']
(0.7928147889780258, '3-4-2-1', 0.3829787234042553, '4-2-3-1', -0.4098360655737705);['LukaMilivojević==1', 'JasonPuncheon==1', 'PatrickvanAanholt==1', 'RubenLoftusCheek==1', 'ScottDann==1']
(0.7928147889780258, '3-4-2-1', 0.3829787234042553, '4-2-3-1', -0.4098360655737705);['LukaMilivojević==1', 'JasonPuncheon==1', 'PatrickvanAanholt==1', 'RubenLoftusCheek==1', 'WayneHennessey==1']
(0.7928147889780258, '3-4-2-1', 0.3829787234042553, '4-2-3-1', -0.4098360655737705);['LukaMilivojević==1', 'JasonPuncheon==1', 'PatrickvanAanholt==1', 'RubenLoftusCheek==1', 'TimothyFosuMensah==1']
(0.7928147889780258, '3-4-2-1', 0.3829787234042553, '4-2-3-1', -0.4098360655737705);['LukaMilivojević==1', 'JasonPuncheon==1', 'PatrickvanAanholt==1', 'ScottDann==1', 'RubenLoftusCheek==1']
(0.7928147889780258, '3-4-2-1', 0.3829787234042553, '4-2-3-1', -0.4098360655737705);['LukaMilivojević==1', 'JasonPuncheon==1', 'PatrickvanAanholt==1', 'ScottDann==1', 'WayneHennessey==1']
(0.7928147889780258, '3-4-2-1', 0.3829787234042553, '4-2-3-1', -0.4098360655737705);['LukaMilivojević==1', 'JasonPuncheon==1', 'PatrickvanAanholt==1', 'ScottDann==1', 'TimothyFosuMensah==1']
(0.7928147889780258, '3-4-2-1', 0.3829787234042553, '4-2-3-1', -0.4098360655737705);['LukaMilivojević==1', 'JasonPuncheon==1', 'PatrickvanAanholt==1', 'WayneHennessey==1', 'RubenLoftusCheek==1']
(0.7928147889780258, '3-4-2-1', 0.3829787234042553, '4-2-3-1', -0.4098360655737705);['LukaMilivojević==1', 'JasonPuncheon==1', 'PatrickvanAanholt==1', 'WayneHennessey==1', 'ScottDann==1']
(0.7928147889780258, '3-4-2-1', 0.3829787234042553, '4-2-3-1', -0.4098360655737705);['LukaMilivojević==1', 'JasonPuncheon==1', 'PatrickvanAanholt==1', 'WayneHennessey==1', 'TimothyFosuMensah==1']
(0.7928147889780258, '3-4-2-1', 0.3829787234042553, '4-2-3-1', -0.4098360655737705);['LukaMilivojević==1', 'JasonPuncheon==1', 'PatrickvanAanholt==1', 'TimothyFosuMensah==1', 'RubenLoftusCheek==1']
(0.7928147889780258, '3-4-2-1', 0.3829787234042553, '4-2-3-1', -0.4098360655737705);['LukaMilivojević==1', 'JasonPuncheon==1', 'PatrickvanAanholt==1', 'TimothyFosuMensah==1', 'ScottDann==1']
(0.7928147889780258, '3-4-2-1', 0.3829787234042553, '4-2-3-1', -0.4098360655737705);['LukaMilivojević==1', 'JasonPuncheon==1', 'PatrickvanAanholt==1', 'TimothyFosuMensah==1', 'WayneHennessey==1']
(0.7928147889780258, '3-4-2-1', 0.3829787234042553, '4-2-3-1', -0.4098360655737705);['LukaMilivojević==1', 'JasonPuncheon==1', 'ScottDann==1', 'RubenLoftusCheek==1', 'PatrickvanAanholt==1']
