Quality;Description
(0.3351158645276292, '4-2-3-1', -0.2727272727272727, '4-4-1-1', -0.6078431372549019);['JonjoShelvey==1', 'DeAndreYedlin==1', 'JamalLascelles==1', 'MattRitchie==1']
(0.3351158645276292, '4-2-3-1', -0.2727272727272727, '4-4-1-1', -0.6078431372549019);['DeAndreYedlin==1', 'JonjoShelvey==1', 'JamalLascelles==1', 'MattRitchie==1']
(0.3351158645276292, '4-2-3-1', -0.2727272727272727, '4-4-1-1', -0.6078431372549019);['JonjoShelvey==1', 'JamalLascelles==1', 'DeAndreYedlin==1', 'MattRitchie==1']
(0.3351158645276292, '4-2-3-1', -0.2727272727272727, '4-4-1-1', -0.6078431372549019);['JamalLascelles==1', 'JonjoShelvey==1', 'DeAndreYedlin==1', 'MattRitchie==1']
(0.3351158645276292, '4-2-3-1', -0.2727272727272727, '4-4-1-1', -0.6078431372549019);['DeAndreYedlin==1', 'JamalLascelles==1', 'JonjoShelvey==1', 'MattRitchie==1']
(0.3351158645276292, '4-2-3-1', -0.2727272727272727, '4-4-1-1', -0.6078431372549019);['JamalLascelles==1', 'DeAndreYedlin==1', 'JonjoShelvey==1', 'MattRitchie==1']
(0.3351158645276292, '4-2-3-1', -0.2727272727272727, '4-4-1-1', -0.6078431372549019);['JonjoShelvey==1', 'MattRitchie==1', 'JamalLascelles==1', 'DeAndreYedlin==1']
(0.3351158645276292, '4-2-3-1', -0.2727272727272727, '4-4-1-1', -0.6078431372549019);['MattRitchie==1', 'JonjoShelvey==1', 'JamalLascelles==1', 'DeAndreYedlin==1']
(0.3351158645276292, '4-2-3-1', -0.2727272727272727, '4-4-1-1', -0.6078431372549019);['JonjoShelvey==1', 'JamalLascelles==1', 'MattRitchie==1', 'DeAndreYedlin==1']
(0.3351158645276292, '4-2-3-1', -0.2727272727272727, '4-4-1-1', -0.6078431372549019);['JamalLascelles==1', 'JonjoShelvey==1', 'MattRitchie==1', 'DeAndreYedlin==1']
(0.3351158645276292, '4-2-3-1', -0.2727272727272727, '4-4-1-1', -0.6078431372549019);['MattRitchie==1', 'JamalLascelles==1', 'JonjoShelvey==1', 'DeAndreYedlin==1']
(0.3351158645276292, '4-2-3-1', -0.2727272727272727, '4-4-1-1', -0.6078431372549019);['JamalLascelles==1', 'MattRitchie==1', 'JonjoShelvey==1', 'DeAndreYedlin==1']
(0.3351158645276292, '4-2-3-1', -0.2727272727272727, '4-4-1-1', -0.6078431372549019);['JonjoShelvey==1', 'DeAndreYedlin==1', 'MattRitchie==1', 'JamalLascelles==1']
(0.3351158645276292, '4-2-3-1', -0.2727272727272727, '4-4-1-1', -0.6078431372549019);['DeAndreYedlin==1', 'JonjoShelvey==1', 'MattRitchie==1', 'JamalLascelles==1']
(0.3351158645276292, '4-2-3-1', -0.2727272727272727, '4-4-1-1', -0.6078431372549019);['JonjoShelvey==1', 'MattRitchie==1', 'DeAndreYedlin==1', 'JamalLascelles==1']
(0.3351158645276292, '4-2-3-1', -0.2727272727272727, '4-4-1-1', -0.6078431372549019);['MattRitchie==1', 'JonjoShelvey==1', 'DeAndreYedlin==1', 'JamalLascelles==1']
(0.3351158645276292, '4-2-3-1', -0.2727272727272727, '4-4-1-1', -0.6078431372549019);['MattRitchie==1', 'DeAndreYedlin==1', 'JonjoShelvey==1', 'JamalLascelles==1']
(0.3351158645276292, '4-2-3-1', -0.2727272727272727, '4-4-1-1', -0.6078431372549019);['DeAndreYedlin==1', 'MattRitchie==1', 'JonjoShelvey==1', 'JamalLascelles==1']
(0.3351158645276292, '4-2-3-1', -0.2727272727272727, '4-4-1-1', -0.6078431372549019);['JonjoShelvey==1', 'DeAndreYedlin==1', 'MattRitchie==1']
(0.3351158645276292, '4-2-3-1', -0.2727272727272727, '4-4-1-1', -0.6078431372549019);['DeAndreYedlin==1', 'JonjoShelvey==1', 'MattRitchie==1']
(0.3351158645276292, '4-2-3-1', -0.2727272727272727, '4-4-1-1', -0.6078431372549019);['JonjoShelvey==1', 'MattRitchie==1', 'DeAndreYedlin==1']
(0.3351158645276292, '4-2-3-1', -0.2727272727272727, '4-4-1-1', -0.6078431372549019);['MattRitchie==1', 'JonjoShelvey==1', 'DeAndreYedlin==1']
(0.3351158645276292, '4-2-3-1', -0.2727272727272727, '4-4-1-1', -0.6078431372549019);['MattRitchie==1', 'DeAndreYedlin==1', 'JonjoShelvey==1']
(0.3351158645276292, '4-2-3-1', -0.2727272727272727, '4-4-1-1', -0.6078431372549019);['DeAndreYedlin==1', 'MattRitchie==1', 'JonjoShelvey==1']
(0.3289070480081716, '3-5-1-1', 0.2727272727272727, '3-4-2-1', -0.056179775280898875);['ÁlvaroBorjaMorataMartín==1']
(0.3233674272226593, '3-5-1-1', 0.22580645161290322, '3-4-2-1', -0.0975609756097561);['ÁlvaroBorjaMorataMartín==1', 'CésarAzpilicuetaTanco==1', 'MarcosAlonsoMendoza==1']
(0.3233674272226593, '3-5-1-1', 0.22580645161290322, '3-4-2-1', -0.0975609756097561);['CésarAzpilicuetaTanco==1', 'ÁlvaroBorjaMorataMartín==1', 'MarcosAlonsoMendoza==1']
(0.3233674272226593, '3-5-1-1', 0.22580645161290322, '3-4-2-1', -0.0975609756097561);['ÁlvaroBorjaMorataMartín==1', 'MarcosAlonsoMendoza==1', 'CésarAzpilicuetaTanco==1']
(0.3233674272226593, '3-5-1-1', 0.22580645161290322, '3-4-2-1', -0.0975609756097561);['MarcosAlonsoMendoza==1', 'ÁlvaroBorjaMorataMartín==1', 'CésarAzpilicuetaTanco==1']
(0.31417004048582997, '3-5-1-1', 0.26153846153846155, '3-4-2-1', -0.05263157894736842);['ÁlvaroBorjaMorataMartín==1', 'CésarAzpilicuetaTanco==1', 'NGoloKanté==1']
(0.31417004048582997, '3-5-1-1', 0.26153846153846155, '3-4-2-1', -0.05263157894736842);['CésarAzpilicuetaTanco==1', 'ÁlvaroBorjaMorataMartín==1', 'NGoloKanté==1']
(0.31417004048582997, '3-5-1-1', 0.26153846153846155, '3-4-2-1', -0.05263157894736842);['ÁlvaroBorjaMorataMartín==1', 'NGoloKanté==1', 'CésarAzpilicuetaTanco==1']
(0.31417004048582997, '3-5-1-1', 0.26153846153846155, '3-4-2-1', -0.05263157894736842);['NGoloKanté==1', 'ÁlvaroBorjaMorataMartín==1', 'CésarAzpilicuetaTanco==1']
(0.30943396226415093, '4-2-3-1', -0.2, '4-4-1-1', -0.5094339622641509);['MattRitchie==1', 'AyozePérezGutiérrez==1', 'DeAndreYedlin==1']
(0.30943396226415093, '4-2-3-1', -0.2, '4-4-1-1', -0.5094339622641509);['AyozePérezGutiérrez==1', 'MattRitchie==1', 'DeAndreYedlin==1']
(0.30943396226415093, '4-2-3-1', -0.2, '4-4-1-1', -0.5094339622641509);['MattRitchie==1', 'DeAndreYedlin==1', 'AyozePérezGutiérrez==1']
(0.30943396226415093, '4-2-3-1', -0.2, '4-4-1-1', -0.5094339622641509);['DeAndreYedlin==1', 'MattRitchie==1', 'AyozePérezGutiérrez==1']
(0.30943396226415093, '4-2-3-1', -0.2, '4-4-1-1', -0.5094339622641509);['DeAndreYedlin==1', 'AyozePérezGutiérrez==1', 'MattRitchie==1']
(0.30943396226415093, '4-2-3-1', -0.2, '4-4-1-1', -0.5094339622641509);['AyozePérezGutiérrez==1', 'DeAndreYedlin==1', 'MattRitchie==1']
(0.3081593927893738, '3-5-1-1', 0.22580645161290322, '3-4-2-1', -0.08235294117647059);['ÁlvaroBorjaMorataMartín==1', 'MarcosAlonsoMendoza==1']
(0.3081593927893738, '3-5-1-1', 0.22580645161290322, '3-4-2-1', -0.08235294117647059);['MarcosAlonsoMendoza==1', 'ÁlvaroBorjaMorataMartín==1']
(0.29951314508276533, '3-5-1-1', 0.26153846153846155, '3-4-2-1', -0.0379746835443038);['ÁlvaroBorjaMorataMartín==1', 'NGoloKanté==1']
(0.29951314508276533, '3-5-1-1', 0.26153846153846155, '3-4-2-1', -0.0379746835443038);['NGoloKanté==1', 'ÁlvaroBorjaMorataMartín==1']
(0.2990430622009569, '3-5-1-1', 0.2727272727272727, '3-4-2-1', -0.02631578947368421);['ÁlvaroBorjaMorataMartín==1', 'CésarAzpilicuetaTanco==1', 'ThibautCourtois==1']
(0.2990430622009569, '3-5-1-1', 0.2727272727272727, '3-4-2-1', -0.02631578947368421);['CésarAzpilicuetaTanco==1', 'ÁlvaroBorjaMorataMartín==1', 'ThibautCourtois==1']
(0.2990430622009569, '3-5-1-1', 0.2727272727272727, '3-4-2-1', -0.02631578947368421);['ÁlvaroBorjaMorataMartín==1', 'ThibautCourtois==1', 'CésarAzpilicuetaTanco==1']
(0.2990430622009569, '3-5-1-1', 0.2727272727272727, '3-4-2-1', -0.02631578947368421);['ThibautCourtois==1', 'ÁlvaroBorjaMorataMartín==1', 'CésarAzpilicuetaTanco==1']
(0.296448087431694, '3-5-1-1', 0.21311475409836064, '3-4-2-1', -0.08333333333333333);['ÁlvaroBorjaMorataMartín==1', 'CésarAzpilicuetaTanco==1', 'MarcosAlonsoMendoza==1', 'NGoloKanté==1']
(0.296448087431694, '3-5-1-1', 0.21311475409836064, '3-4-2-1', -0.08333333333333333);['CésarAzpilicuetaTanco==1', 'ÁlvaroBorjaMorataMartín==1', 'MarcosAlonsoMendoza==1', 'NGoloKanté==1']
(0.296448087431694, '3-5-1-1', 0.21311475409836064, '3-4-2-1', -0.08333333333333333);['ÁlvaroBorjaMorataMartín==1', 'MarcosAlonsoMendoza==1', 'CésarAzpilicuetaTanco==1', 'NGoloKanté==1']
(0.296448087431694, '3-5-1-1', 0.21311475409836064, '3-4-2-1', -0.08333333333333333);['MarcosAlonsoMendoza==1', 'ÁlvaroBorjaMorataMartín==1', 'CésarAzpilicuetaTanco==1', 'NGoloKanté==1']
(0.296448087431694, '3-5-1-1', 0.21311475409836064, '3-4-2-1', -0.08333333333333333);['ÁlvaroBorjaMorataMartín==1', 'CésarAzpilicuetaTanco==1', 'NGoloKanté==1', 'MarcosAlonsoMendoza==1']
(0.296448087431694, '3-5-1-1', 0.21311475409836064, '3-4-2-1', -0.08333333333333333);['CésarAzpilicuetaTanco==1', 'ÁlvaroBorjaMorataMartín==1', 'NGoloKanté==1', 'MarcosAlonsoMendoza==1']
(0.296448087431694, '3-5-1-1', 0.21311475409836064, '3-4-2-1', -0.08333333333333333);['ÁlvaroBorjaMorataMartín==1', 'NGoloKanté==1', 'CésarAzpilicuetaTanco==1', 'MarcosAlonsoMendoza==1']
(0.296448087431694, '3-5-1-1', 0.21311475409836064, '3-4-2-1', -0.08333333333333333);['NGoloKanté==1', 'ÁlvaroBorjaMorataMartín==1', 'CésarAzpilicuetaTanco==1', 'MarcosAlonsoMendoza==1']
(0.296448087431694, '3-5-1-1', 0.21311475409836064, '3-4-2-1', -0.08333333333333333);['ÁlvaroBorjaMorataMartín==1', 'MarcosAlonsoMendoza==1', 'NGoloKanté==1', 'CésarAzpilicuetaTanco==1']
(0.296448087431694, '3-5-1-1', 0.21311475409836064, '3-4-2-1', -0.08333333333333333);['MarcosAlonsoMendoza==1', 'ÁlvaroBorjaMorataMartín==1', 'NGoloKanté==1', 'CésarAzpilicuetaTanco==1']
(0.296448087431694, '3-5-1-1', 0.21311475409836064, '3-4-2-1', -0.08333333333333333);['ÁlvaroBorjaMorataMartín==1', 'NGoloKanté==1', 'MarcosAlonsoMendoza==1', 'CésarAzpilicuetaTanco==1']
(0.296448087431694, '3-5-1-1', 0.21311475409836064, '3-4-2-1', -0.08333333333333333);['NGoloKanté==1', 'ÁlvaroBorjaMorataMartín==1', 'MarcosAlonsoMendoza==1', 'CésarAzpilicuetaTanco==1']
(0.296448087431694, '3-5-1-1', 0.21311475409836064, '3-4-2-1', -0.08333333333333333);['MarcosAlonsoMendoza==1', 'NGoloKanté==1', 'ÁlvaroBorjaMorataMartín==1', 'CésarAzpilicuetaTanco==1']
(0.296448087431694, '3-5-1-1', 0.21311475409836064, '3-4-2-1', -0.08333333333333333);['NGoloKanté==1', 'MarcosAlonsoMendoza==1', 'ÁlvaroBorjaMorataMartín==1', 'CésarAzpilicuetaTanco==1']
(0.285385500575374, '3-5-1-1', 0.2727272727272727, '3-4-2-1', -0.012658227848101266);['ÁlvaroBorjaMorataMartín==1', 'ThibautCourtois==1']
(0.285385500575374, '3-5-1-1', 0.2727272727272727, '3-4-2-1', -0.012658227848101266);['ThibautCourtois==1', 'ÁlvaroBorjaMorataMartín==1']
(0.28431372549019607, '4-3-3', 0.5, '4-2-3-1', 0.21568627450980393);['HéctorBellerínMoruno==1', 'GranitXhaka==1']
(0.28431372549019607, '4-3-3', 0.5, '4-2-3-1', 0.21568627450980393);['GranitXhaka==1', 'HéctorBellerínMoruno==1']
(0.28136200716845877, '3-5-1-1', 0.22580645161290322, '3-4-2-1', -0.05555555555555555);['ÁlvaroBorjaMorataMartín==1', 'CésarAzpilicuetaTanco==1', 'MarcosAlonsoMendoza==1', 'ThibautCourtois==1']
(0.28136200716845877, '3-5-1-1', 0.22580645161290322, '3-4-2-1', -0.05555555555555555);['CésarAzpilicuetaTanco==1', 'ÁlvaroBorjaMorataMartín==1', 'MarcosAlonsoMendoza==1', 'ThibautCourtois==1']
(0.28136200716845877, '3-5-1-1', 0.22580645161290322, '3-4-2-1', -0.05555555555555555);['ÁlvaroBorjaMorataMartín==1', 'MarcosAlonsoMendoza==1', 'CésarAzpilicuetaTanco==1', 'ThibautCourtois==1']
(0.28136200716845877, '3-5-1-1', 0.22580645161290322, '3-4-2-1', -0.05555555555555555);['MarcosAlonsoMendoza==1', 'ÁlvaroBorjaMorataMartín==1', 'CésarAzpilicuetaTanco==1', 'ThibautCourtois==1']
(0.28136200716845877, '3-5-1-1', 0.22580645161290322, '3-4-2-1', -0.05555555555555555);['ÁlvaroBorjaMorataMartín==1', 'CésarAzpilicuetaTanco==1', 'ThibautCourtois==1', 'MarcosAlonsoMendoza==1']
(0.28136200716845877, '3-5-1-1', 0.22580645161290322, '3-4-2-1', -0.05555555555555555);['CésarAzpilicuetaTanco==1', 'ÁlvaroBorjaMorataMartín==1', 'ThibautCourtois==1', 'MarcosAlonsoMendoza==1']
(0.28136200716845877, '3-5-1-1', 0.22580645161290322, '3-4-2-1', -0.05555555555555555);['ÁlvaroBorjaMorataMartín==1', 'ThibautCourtois==1', 'CésarAzpilicuetaTanco==1', 'MarcosAlonsoMendoza==1']
(0.28136200716845877, '3-5-1-1', 0.22580645161290322, '3-4-2-1', -0.05555555555555555);['ThibautCourtois==1', 'ÁlvaroBorjaMorataMartín==1', 'CésarAzpilicuetaTanco==1', 'MarcosAlonsoMendoza==1']
(0.28136200716845877, '3-5-1-1', 0.22580645161290322, '3-4-2-1', -0.05555555555555555);['ÁlvaroBorjaMorataMartín==1', 'MarcosAlonsoMendoza==1', 'ThibautCourtois==1', 'CésarAzpilicuetaTanco==1']
(0.28136200716845877, '3-5-1-1', 0.22580645161290322, '3-4-2-1', -0.05555555555555555);['MarcosAlonsoMendoza==1', 'ÁlvaroBorjaMorataMartín==1', 'ThibautCourtois==1', 'CésarAzpilicuetaTanco==1']
(0.28136200716845877, '3-5-1-1', 0.22580645161290322, '3-4-2-1', -0.05555555555555555);['ÁlvaroBorjaMorataMartín==1', 'ThibautCourtois==1', 'MarcosAlonsoMendoza==1', 'CésarAzpilicuetaTanco==1']
(0.28136200716845877, '3-5-1-1', 0.22580645161290322, '3-4-2-1', -0.05555555555555555);['ThibautCourtois==1', 'ÁlvaroBorjaMorataMartín==1', 'MarcosAlonsoMendoza==1', 'CésarAzpilicuetaTanco==1']
(0.28136200716845877, '3-5-1-1', 0.22580645161290322, '3-4-2-1', -0.05555555555555555);['MarcosAlonsoMendoza==1', 'ThibautCourtois==1', 'ÁlvaroBorjaMorataMartín==1', 'CésarAzpilicuetaTanco==1']
(0.28136200716845877, '3-5-1-1', 0.22580645161290322, '3-4-2-1', -0.05555555555555555);['ThibautCourtois==1', 'MarcosAlonsoMendoza==1', 'ÁlvaroBorjaMorataMartín==1', 'CésarAzpilicuetaTanco==1']
(0.2797814207650273, '3-5-1-1', 0.21311475409836064, '3-4-2-1', -0.06666666666666667);['ÁlvaroBorjaMorataMartín==1', 'MarcosAlonsoMendoza==1', 'NGoloKanté==1']
(0.2797814207650273, '3-5-1-1', 0.21311475409836064, '3-4-2-1', -0.06666666666666667);['MarcosAlonsoMendoza==1', 'ÁlvaroBorjaMorataMartín==1', 'NGoloKanté==1']
(0.2797814207650273, '3-5-1-1', 0.21311475409836064, '3-4-2-1', -0.06666666666666667);['ÁlvaroBorjaMorataMartín==1', 'NGoloKanté==1', 'MarcosAlonsoMendoza==1']
(0.2797814207650273, '3-5-1-1', 0.21311475409836064, '3-4-2-1', -0.06666666666666667);['NGoloKanté==1', 'ÁlvaroBorjaMorataMartín==1', 'MarcosAlonsoMendoza==1']
(0.2797814207650273, '3-5-1-1', 0.21311475409836064, '3-4-2-1', -0.06666666666666667);['MarcosAlonsoMendoza==1', 'NGoloKanté==1', 'ÁlvaroBorjaMorataMartín==1']
(0.2797814207650273, '3-5-1-1', 0.21311475409836064, '3-4-2-1', -0.06666666666666667);['NGoloKanté==1', 'MarcosAlonsoMendoza==1', 'ÁlvaroBorjaMorataMartín==1']
(0.2693292370711725, '4-3-3', 0.30158730158730157, '4-2-3-1', 0.03225806451612903);['NemanjaMatić==1', 'DaviddeGeaQuintana==1']
(0.2693292370711725, '4-3-3', 0.30158730158730157, '4-2-3-1', 0.03225806451612903);['DaviddeGeaQuintana==1', 'NemanjaMatić==1']
(0.2693292370711725, '4-3-3', 0.30158730158730157, '4-2-3-1', 0.03225806451612903);['NemanjaMatić==1']
(0.26724137931034486, '4-3-3', 0.5172413793103449, '4-2-3-1', 0.25);['HéctorBellerínMoruno==1']
(0.2658064516129032, '3-5-1-1', 0.22580645161290322, '3-4-2-1', -0.04);['ÁlvaroBorjaMorataMartín==1', 'MarcosAlonsoMendoza==1', 'ThibautCourtois==1']
(0.2658064516129032, '3-5-1-1', 0.22580645161290322, '3-4-2-1', -0.04);['MarcosAlonsoMendoza==1', 'ÁlvaroBorjaMorataMartín==1', 'ThibautCourtois==1']
(0.2658064516129032, '3-5-1-1', 0.22580645161290322, '3-4-2-1', -0.04);['ÁlvaroBorjaMorataMartín==1', 'ThibautCourtois==1', 'MarcosAlonsoMendoza==1']
(0.2658064516129032, '3-5-1-1', 0.22580645161290322, '3-4-2-1', -0.04);['ThibautCourtois==1', 'ÁlvaroBorjaMorataMartín==1', 'MarcosAlonsoMendoza==1']
(0.2658064516129032, '3-5-1-1', 0.22580645161290322, '3-4-2-1', -0.04);['MarcosAlonsoMendoza==1', 'ThibautCourtois==1', 'ÁlvaroBorjaMorataMartín==1']
(0.2658064516129032, '3-5-1-1', 0.22580645161290322, '3-4-2-1', -0.04);['ThibautCourtois==1', 'MarcosAlonsoMendoza==1', 'ÁlvaroBorjaMorataMartín==1']
(0.26353232291988865, '4-2-3-1', -0.2459016393442623, '4-4-1-1', -0.5094339622641509);['MattRitchie==1', 'AyozePérezGutiérrez==1', 'DeAndreYedlin==1', 'JamalLascelles==1']
(0.26353232291988865, '4-2-3-1', -0.2459016393442623, '4-4-1-1', -0.5094339622641509);['AyozePérezGutiérrez==1', 'MattRitchie==1', 'DeAndreYedlin==1', 'JamalLascelles==1']
(0.26353232291988865, '4-2-3-1', -0.2459016393442623, '4-4-1-1', -0.5094339622641509);['MattRitchie==1', 'DeAndreYedlin==1', 'AyozePérezGutiérrez==1', 'JamalLascelles==1']
(0.26353232291988865, '4-2-3-1', -0.2459016393442623, '4-4-1-1', -0.5094339622641509);['DeAndreYedlin==1', 'MattRitchie==1', 'AyozePérezGutiérrez==1', 'JamalLascelles==1']
(0.26353232291988865, '4-2-3-1', -0.2459016393442623, '4-4-1-1', -0.5094339622641509);['DeAndreYedlin==1', 'AyozePérezGutiérrez==1', 'MattRitchie==1', 'JamalLascelles==1']
(0.26353232291988865, '4-2-3-1', -0.2459016393442623, '4-4-1-1', -0.5094339622641509);['AyozePérezGutiérrez==1', 'DeAndreYedlin==1', 'MattRitchie==1', 'JamalLascelles==1']
(0.26153846153846155, '3-5-1-1', 0.26153846153846155, '3-4-2-1', 0.0);['ÁlvaroBorjaMorataMartín==1', 'CésarAzpilicuetaTanco==1', 'NGoloKanté==1', 'ThibautCourtois==1']
