Quality;Description
(0, '-', 0, '-', 0);['DeAndreYedlin==1', 'JamalLascelles==1', 'PaulDummett==1', 'MattRitchie==1', 'DwightGayle==1']
(0, '-', 0, '-', 0);['DeAndreYedlin==1', 'JamalLascelles==1', 'PaulDummett==1', 'MattRitchie==1', 'JonjoShelvey==1']
(0, '-', 0, '-', 0);['DeAndreYedlin==1', 'JamalLascelles==1', 'PaulDummett==1', 'MattRitchie==1', 'AyozePérezGutiérrez==1']
(0, '-', 0, '-', 0);['DeAndreYedlin==1', 'JamalLascelles==1', 'PaulDummett==1', 'MattRitchie==1', 'MohamedDiamé==1']
(0, '-', 0, '-', 0);['DeAndreYedlin==1', 'JamalLascelles==1', 'PaulDummett==1', 'AyozePérezGutiérrez==1', 'JonjoShelvey==1']
(0, '-', 0, '-', 0);['DeAndreYedlin==1', 'JamalLascelles==1', 'PaulDummett==1', 'AyozePérezGutiérrez==1', 'MattRitchie==1']
(0, '-', 0, '-', 0);['DeAndreYedlin==1', 'JamalLascelles==1', 'PaulDummett==1', 'AyozePérezGutiérrez==1', 'MohamedDiamé==1']
(0, '-', 0, '-', 0);['DeAndreYedlin==1', 'JamalLascelles==1', 'PaulDummett==1', 'AyozePérezGutiérrez==1', 'RobertKenedyNunesdoNascimento==1']
(0, '-', 0, '-', 0);['DeAndreYedlin==1', 'JamalLascelles==1', 'PaulDummett==1', 'MohamedDiamé==1', 'MartinDúbravka==1']
(0, '-', 0, '-', 0);['DeAndreYedlin==1', 'JamalLascelles==1', 'PaulDummett==1', 'MohamedDiamé==1', 'DwightGayle==1']
(0, '-', 0, '-', 0);['DeAndreYedlin==1', 'JamalLascelles==1', 'PaulDummett==1', 'MohamedDiamé==1', 'JonjoShelvey==1']
(0, '-', 0, '-', 0);['DeAndreYedlin==1', 'JamalLascelles==1', 'PaulDummett==1', 'MohamedDiamé==1', 'MattRitchie==1']
(0, '-', 0, '-', 0);['DeAndreYedlin==1', 'JamalLascelles==1', 'PaulDummett==1', 'MohamedDiamé==1', 'AyozePérezGutiérrez==1']
(0, '-', 0, '-', 0);['DeAndreYedlin==1', 'JamalLascelles==1', 'PaulDummett==1', 'MohamedDiamé==1', 'FlorianLejeune==1']
(0, '-', 0, '-', 0);['DeAndreYedlin==1', 'JamalLascelles==1', 'PaulDummett==1', 'MohamedDiamé==1', 'RobertKenedyNunesdoNascimento==1']
(0, '-', 0, '-', 0);['DeAndreYedlin==1', 'JamalLascelles==1', 'PaulDummett==1', 'FlorianLejeune==1', 'MartinDúbravka==1']
(0, '-', 0, '-', 0);['DeAndreYedlin==1', 'JamalLascelles==1', 'PaulDummett==1', 'FlorianLejeune==1', 'MohamedDiamé==1']
(0, '-', 0, '-', 0);['DeAndreYedlin==1', 'JamalLascelles==1', 'PaulDummett==1', 'RobertKenedyNunesdoNascimento==1', 'AyozePérezGutiérrez==1']
(0, '-', 0, '-', 0);['DeAndreYedlin==1', 'JamalLascelles==1', 'PaulDummett==1', 'RobertKenedyNunesdoNascimento==1', 'MohamedDiamé==1']
(0, '-', 0, '-', 0);['DeAndreYedlin==1', 'JamalLascelles==1', 'DwightGayle==1', 'PaulDummett==1', 'MattRitchie==1']
(0, '-', 0, '-', 0);['DeAndreYedlin==1', 'JamalLascelles==1', 'DwightGayle==1', 'PaulDummett==1', 'MohamedDiamé==1']
(0, '-', 0, '-', 0);['DeAndreYedlin==1', 'JamalLascelles==1', 'DwightGayle==1', 'JonjoShelvey==1', 'MattRitchie==1']
(0, '-', 0, '-', 0);['DeAndreYedlin==1', 'JamalLascelles==1', 'DwightGayle==1', 'JonjoShelvey==1', 'AyozePérezGutiérrez==1']
(0, '-', 0, '-', 0);['DeAndreYedlin==1', 'JamalLascelles==1', 'DwightGayle==1', 'JonjoShelvey==1', 'MohamedDiamé==1']
(0, '-', 0, '-', 0);['DeAndreYedlin==1', 'JamalLascelles==1', 'DwightGayle==1', 'MattRitchie==1', 'PaulDummett==1']
(0, '-', 0, '-', 0);['DeAndreYedlin==1', 'JamalLascelles==1', 'DwightGayle==1', 'MattRitchie==1', 'JonjoShelvey==1']
(0, '-', 0, '-', 0);['DeAndreYedlin==1', 'JamalLascelles==1', 'DwightGayle==1', 'MattRitchie==1', 'AyozePérezGutiérrez==1']
(0, '-', 0, '-', 0);['DeAndreYedlin==1', 'JamalLascelles==1', 'DwightGayle==1', 'MattRitchie==1', 'MohamedDiamé==1']
(0, '-', 0, '-', 0);['DeAndreYedlin==1', 'JamalLascelles==1', 'DwightGayle==1', 'AyozePérezGutiérrez==1', 'JonjoShelvey==1']
(0, '-', 0, '-', 0);['DeAndreYedlin==1', 'JamalLascelles==1', 'DwightGayle==1', 'AyozePérezGutiérrez==1', 'MattRitchie==1']
(0, '-', 0, '-', 0);['DeAndreYedlin==1', 'JamalLascelles==1', 'DwightGayle==1', 'AyozePérezGutiérrez==1', 'MohamedDiamé==1']
(0, '-', 0, '-', 0);['DeAndreYedlin==1', 'JamalLascelles==1', 'DwightGayle==1', 'MohamedDiamé==1', 'PaulDummett==1']
(0, '-', 0, '-', 0);['DeAndreYedlin==1', 'JamalLascelles==1', 'DwightGayle==1', 'MohamedDiamé==1', 'JonjoShelvey==1']
(0, '-', 0, '-', 0);['DeAndreYedlin==1', 'JamalLascelles==1', 'DwightGayle==1', 'MohamedDiamé==1', 'MattRitchie==1']
(0, '-', 0, '-', 0);['DeAndreYedlin==1', 'JamalLascelles==1', 'DwightGayle==1', 'MohamedDiamé==1', 'AyozePérezGutiérrez==1']
(0, '-', 0, '-', 0);['DeAndreYedlin==1', 'JamalLascelles==1', 'JonjoShelvey==1', 'PaulDummett==1', 'MattRitchie==1']
(0, '-', 0, '-', 0);['DeAndreYedlin==1', 'JamalLascelles==1', 'JonjoShelvey==1', 'PaulDummett==1', 'AyozePérezGutiérrez==1']
(0, '-', 0, '-', 0);['DeAndreYedlin==1', 'JamalLascelles==1', 'JonjoShelvey==1', 'PaulDummett==1', 'MohamedDiamé==1']
(0, '-', 0, '-', 0);['DeAndreYedlin==1', 'JamalLascelles==1', 'JonjoShelvey==1', 'DwightGayle==1', 'MattRitchie==1']
(0, '-', 0, '-', 0);['DeAndreYedlin==1', 'JamalLascelles==1', 'JonjoShelvey==1', 'DwightGayle==1', 'AyozePérezGutiérrez==1']
(0, '-', 0, '-', 0);['DeAndreYedlin==1', 'JamalLascelles==1', 'JonjoShelvey==1', 'DwightGayle==1', 'MohamedDiamé==1']
(0, '-', 0, '-', 0);['DeAndreYedlin==1', 'JamalLascelles==1', 'JonjoShelvey==1', 'MattRitchie==1', 'PaulDummett==1']
(0, '-', 0, '-', 0);['DeAndreYedlin==1', 'JamalLascelles==1', 'JonjoShelvey==1', 'MattRitchie==1', 'DwightGayle==1']
(0, '-', 0, '-', 0);['DeAndreYedlin==1', 'JamalLascelles==1', 'JonjoShelvey==1', 'MattRitchie==1', 'AyozePérezGutiérrez==1']
(0, '-', 0, '-', 0);['DeAndreYedlin==1', 'JamalLascelles==1', 'JonjoShelvey==1', 'MattRitchie==1', 'MohamedDiamé==1']
(0, '-', 0, '-', 0);['DeAndreYedlin==1', 'JamalLascelles==1', 'JonjoShelvey==1', 'MattRitchie==1', 'FlorianLejeune==1']
(0, '-', 0, '-', 0);['DeAndreYedlin==1', 'JamalLascelles==1', 'JonjoShelvey==1', 'AyozePérezGutiérrez==1', 'PaulDummett==1']
(0, '-', 0, '-', 0);['DeAndreYedlin==1', 'JamalLascelles==1', 'JonjoShelvey==1', 'AyozePérezGutiérrez==1', 'DwightGayle==1']
(0, '-', 0, '-', 0);['DeAndreYedlin==1', 'JamalLascelles==1', 'JonjoShelvey==1', 'AyozePérezGutiérrez==1', 'MattRitchie==1']
(0, '-', 0, '-', 0);['DeAndreYedlin==1', 'JamalLascelles==1', 'JonjoShelvey==1', 'AyozePérezGutiérrez==1', 'MohamedDiamé==1']
(0, '-', 0, '-', 0);['DeAndreYedlin==1', 'JamalLascelles==1', 'JonjoShelvey==1', 'AyozePérezGutiérrez==1', 'FlorianLejeune==1']
(0, '-', 0, '-', 0);['DeAndreYedlin==1', 'JamalLascelles==1', 'JonjoShelvey==1', 'MohamedDiamé==1', 'PaulDummett==1']
(0, '-', 0, '-', 0);['DeAndreYedlin==1', 'JamalLascelles==1', 'JonjoShelvey==1', 'MohamedDiamé==1', 'DwightGayle==1']
(0, '-', 0, '-', 0);['DeAndreYedlin==1', 'JamalLascelles==1', 'JonjoShelvey==1', 'MohamedDiamé==1', 'MattRitchie==1']
(0, '-', 0, '-', 0);['DeAndreYedlin==1', 'JamalLascelles==1', 'JonjoShelvey==1', 'MohamedDiamé==1', 'AyozePérezGutiérrez==1']
(0, '-', 0, '-', 0);['DeAndreYedlin==1', 'JamalLascelles==1', 'JonjoShelvey==1', 'MohamedDiamé==1', 'FlorianLejeune==1']
(0, '-', 0, '-', 0);['DeAndreYedlin==1', 'JamalLascelles==1', 'JonjoShelvey==1', 'FlorianLejeune==1', 'MattRitchie==1']
(0, '-', 0, '-', 0);['DeAndreYedlin==1', 'JamalLascelles==1', 'JonjoShelvey==1', 'FlorianLejeune==1', 'AyozePérezGutiérrez==1']
(0, '-', 0, '-', 0);['DeAndreYedlin==1', 'JamalLascelles==1', 'JonjoShelvey==1', 'FlorianLejeune==1', 'MohamedDiamé==1']
(0, '-', 0, '-', 0);['DeAndreYedlin==1', 'JamalLascelles==1', 'MattRitchie==1', 'PaulDummett==1', 'DwightGayle==1']
(0, '-', 0, '-', 0);['DeAndreYedlin==1', 'JamalLascelles==1', 'MattRitchie==1', 'PaulDummett==1', 'JonjoShelvey==1']
(0, '-', 0, '-', 0);['DeAndreYedlin==1', 'JamalLascelles==1', 'MattRitchie==1', 'PaulDummett==1', 'AyozePérezGutiérrez==1']
(0, '-', 0, '-', 0);['DeAndreYedlin==1', 'JamalLascelles==1', 'MattRitchie==1', 'PaulDummett==1', 'MohamedDiamé==1']
(0, '-', 0, '-', 0);['DeAndreYedlin==1', 'JamalLascelles==1', 'MattRitchie==1', 'DwightGayle==1', 'PaulDummett==1']
(0, '-', 0, '-', 0);['DeAndreYedlin==1', 'JamalLascelles==1', 'MattRitchie==1', 'DwightGayle==1', 'JonjoShelvey==1']
(0, '-', 0, '-', 0);['DeAndreYedlin==1', 'JamalLascelles==1', 'MattRitchie==1', 'DwightGayle==1', 'AyozePérezGutiérrez==1']
(0, '-', 0, '-', 0);['DeAndreYedlin==1', 'JamalLascelles==1', 'MattRitchie==1', 'DwightGayle==1', 'MohamedDiamé==1']
(0, '-', 0, '-', 0);['DeAndreYedlin==1', 'JamalLascelles==1', 'MattRitchie==1', 'JonjoShelvey==1', 'PaulDummett==1']
(0, '-', 0, '-', 0);['DeAndreYedlin==1', 'JamalLascelles==1', 'MattRitchie==1', 'JonjoShelvey==1', 'DwightGayle==1']
(0, '-', 0, '-', 0);['DeAndreYedlin==1', 'JamalLascelles==1', 'MattRitchie==1', 'JonjoShelvey==1', 'AyozePérezGutiérrez==1']
(0, '-', 0, '-', 0);['DeAndreYedlin==1', 'JamalLascelles==1', 'MattRitchie==1', 'JonjoShelvey==1', 'MohamedDiamé==1']
(0, '-', 0, '-', 0);['DeAndreYedlin==1', 'JamalLascelles==1', 'MattRitchie==1', 'JonjoShelvey==1', 'FlorianLejeune==1']
(0, '-', 0, '-', 0);['DeAndreYedlin==1', 'JamalLascelles==1', 'MattRitchie==1', 'AyozePérezGutiérrez==1', 'PaulDummett==1']
(0, '-', 0, '-', 0);['DeAndreYedlin==1', 'JamalLascelles==1', 'MattRitchie==1', 'AyozePérezGutiérrez==1', 'DwightGayle==1']
(0, '-', 0, '-', 0);['DeAndreYedlin==1', 'JamalLascelles==1', 'MattRitchie==1', 'AyozePérezGutiérrez==1', 'JonjoShelvey==1']
(0, '-', 0, '-', 0);['DeAndreYedlin==1', 'JamalLascelles==1', 'MattRitchie==1', 'AyozePérezGutiérrez==1', 'MohamedDiamé==1']
(0, '-', 0, '-', 0);['DeAndreYedlin==1', 'JamalLascelles==1', 'MattRitchie==1', 'AyozePérezGutiérrez==1', 'FlorianLejeune==1']
(0, '-', 0, '-', 0);['DeAndreYedlin==1', 'JamalLascelles==1', 'MattRitchie==1', 'MohamedDiamé==1', 'PaulDummett==1']
(0, '-', 0, '-', 0);['DeAndreYedlin==1', 'JamalLascelles==1', 'MattRitchie==1', 'MohamedDiamé==1', 'DwightGayle==1']
(0, '-', 0, '-', 0);['DeAndreYedlin==1', 'JamalLascelles==1', 'MattRitchie==1', 'MohamedDiamé==1', 'JonjoShelvey==1']
(0, '-', 0, '-', 0);['DeAndreYedlin==1', 'JamalLascelles==1', 'MattRitchie==1', 'MohamedDiamé==1', 'AyozePérezGutiérrez==1']
(0, '-', 0, '-', 0);['DeAndreYedlin==1', 'JamalLascelles==1', 'MattRitchie==1', 'MohamedDiamé==1', 'FlorianLejeune==1']
(0, '-', 0, '-', 0);['DeAndreYedlin==1', 'JamalLascelles==1', 'MattRitchie==1', 'FlorianLejeune==1', 'JonjoShelvey==1']
(0, '-', 0, '-', 0);['DeAndreYedlin==1', 'JamalLascelles==1', 'MattRitchie==1', 'FlorianLejeune==1', 'AyozePérezGutiérrez==1']
(0, '-', 0, '-', 0);['DeAndreYedlin==1', 'JamalLascelles==1', 'MattRitchie==1', 'FlorianLejeune==1', 'MohamedDiamé==1']
(0, '-', 0, '-', 0);['DeAndreYedlin==1', 'JamalLascelles==1', 'AyozePérezGutiérrez==1', 'PaulDummett==1', 'JonjoShelvey==1']
(0, '-', 0, '-', 0);['DeAndreYedlin==1', 'JamalLascelles==1', 'AyozePérezGutiérrez==1', 'PaulDummett==1', 'MattRitchie==1']
(0, '-', 0, '-', 0);['DeAndreYedlin==1', 'JamalLascelles==1', 'AyozePérezGutiérrez==1', 'PaulDummett==1', 'MohamedDiamé==1']
(0, '-', 0, '-', 0);['DeAndreYedlin==1', 'JamalLascelles==1', 'AyozePérezGutiérrez==1', 'PaulDummett==1', 'RobertKenedyNunesdoNascimento==1']
(0, '-', 0, '-', 0);['DeAndreYedlin==1', 'JamalLascelles==1', 'AyozePérezGutiérrez==1', 'DwightGayle==1', 'JonjoShelvey==1']
(0, '-', 0, '-', 0);['DeAndreYedlin==1', 'JamalLascelles==1', 'AyozePérezGutiérrez==1', 'DwightGayle==1', 'MattRitchie==1']
(0, '-', 0, '-', 0);['DeAndreYedlin==1', 'JamalLascelles==1', 'AyozePérezGutiérrez==1', 'DwightGayle==1', 'MohamedDiamé==1']
(0, '-', 0, '-', 0);['DeAndreYedlin==1', 'JamalLascelles==1', 'AyozePérezGutiérrez==1', 'JonjoShelvey==1', 'PaulDummett==1']
(0, '-', 0, '-', 0);['DeAndreYedlin==1', 'JamalLascelles==1', 'AyozePérezGutiérrez==1', 'JonjoShelvey==1', 'DwightGayle==1']
(0, '-', 0, '-', 0);['DeAndreYedlin==1', 'JamalLascelles==1', 'AyozePérezGutiérrez==1', 'JonjoShelvey==1', 'MattRitchie==1']
(0, '-', 0, '-', 0);['DeAndreYedlin==1', 'JamalLascelles==1', 'AyozePérezGutiérrez==1', 'JonjoShelvey==1', 'MohamedDiamé==1']
(0, '-', 0, '-', 0);['DeAndreYedlin==1', 'JamalLascelles==1', 'AyozePérezGutiérrez==1', 'JonjoShelvey==1', 'FlorianLejeune==1']
(0, '-', 0, '-', 0);['DeAndreYedlin==1', 'JamalLascelles==1', 'AyozePérezGutiérrez==1', 'MattRitchie==1', 'PaulDummett==1']
(0, '-', 0, '-', 0);['DeAndreYedlin==1', 'JamalLascelles==1', 'AyozePérezGutiérrez==1', 'MattRitchie==1', 'DwightGayle==1']
(0, '-', 0, '-', 0);['DeAndreYedlin==1', 'JamalLascelles==1', 'AyozePérezGutiérrez==1', 'MattRitchie==1', 'JonjoShelvey==1']
(0, '-', 0, '-', 0);['DeAndreYedlin==1', 'JamalLascelles==1', 'AyozePérezGutiérrez==1', 'MattRitchie==1', 'MohamedDiamé==1']
(0, '-', 0, '-', 0);['DeAndreYedlin==1', 'JamalLascelles==1', 'AyozePérezGutiérrez==1', 'MattRitchie==1', 'FlorianLejeune==1']
(0, '-', 0, '-', 0);['DeAndreYedlin==1', 'JamalLascelles==1', 'AyozePérezGutiérrez==1', 'MohamedDiamé==1', 'PaulDummett==1']
(0, '-', 0, '-', 0);['DeAndreYedlin==1', 'JamalLascelles==1', 'AyozePérezGutiérrez==1', 'MohamedDiamé==1', 'DwightGayle==1']
(0, '-', 0, '-', 0);['DeAndreYedlin==1', 'JamalLascelles==1', 'AyozePérezGutiérrez==1', 'MohamedDiamé==1', 'JonjoShelvey==1']
(0, '-', 0, '-', 0);['DeAndreYedlin==1', 'JamalLascelles==1', 'AyozePérezGutiérrez==1', 'MohamedDiamé==1', 'MattRitchie==1']
(0, '-', 0, '-', 0);['DeAndreYedlin==1', 'JamalLascelles==1', 'AyozePérezGutiérrez==1', 'MohamedDiamé==1', 'FlorianLejeune==1']
(0, '-', 0, '-', 0);['DeAndreYedlin==1', 'JamalLascelles==1', 'AyozePérezGutiérrez==1', 'MohamedDiamé==1', 'RobertKenedyNunesdoNascimento==1']
(0, '-', 0, '-', 0);['DeAndreYedlin==1', 'JamalLascelles==1', 'AyozePérezGutiérrez==1', 'FlorianLejeune==1', 'JonjoShelvey==1']
(0, '-', 0, '-', 0);['DeAndreYedlin==1', 'JamalLascelles==1', 'AyozePérezGutiérrez==1', 'FlorianLejeune==1', 'MattRitchie==1']
(0, '-', 0, '-', 0);['DeAndreYedlin==1', 'JamalLascelles==1', 'AyozePérezGutiérrez==1', 'FlorianLejeune==1', 'MohamedDiamé==1']
(0, '-', 0, '-', 0);['DeAndreYedlin==1', 'JamalLascelles==1', 'AyozePérezGutiérrez==1', 'RobertKenedyNunesdoNascimento==1', 'PaulDummett==1']
(0, '-', 0, '-', 0);['DeAndreYedlin==1', 'JamalLascelles==1', 'AyozePérezGutiérrez==1', 'RobertKenedyNunesdoNascimento==1', 'MohamedDiamé==1']
(0, '-', 0, '-', 0);['DeAndreYedlin==1', 'JamalLascelles==1', 'MohamedDiamé==1', 'MartinDúbravka==1', 'PaulDummett==1']
(0, '-', 0, '-', 0);['DeAndreYedlin==1', 'JamalLascelles==1', 'MohamedDiamé==1', 'MartinDúbravka==1', 'FlorianLejeune==1']
(0, '-', 0, '-', 0);['DeAndreYedlin==1', 'JamalLascelles==1', 'MohamedDiamé==1', 'PaulDummett==1', 'MartinDúbravka==1']
(0, '-', 0, '-', 0);['DeAndreYedlin==1', 'JamalLascelles==1', 'MohamedDiamé==1', 'PaulDummett==1', 'DwightGayle==1']
(0, '-', 0, '-', 0);['DeAndreYedlin==1', 'JamalLascelles==1', 'MohamedDiamé==1', 'PaulDummett==1', 'JonjoShelvey==1']
(0, '-', 0, '-', 0);['DeAndreYedlin==1', 'JamalLascelles==1', 'MohamedDiamé==1', 'PaulDummett==1', 'MattRitchie==1']
(0, '-', 0, '-', 0);['DeAndreYedlin==1', 'JamalLascelles==1', 'MohamedDiamé==1', 'PaulDummett==1', 'AyozePérezGutiérrez==1']
(0, '-', 0, '-', 0);['DeAndreYedlin==1', 'JamalLascelles==1', 'MohamedDiamé==1', 'PaulDummett==1', 'FlorianLejeune==1']
(0, '-', 0, '-', 0);['DeAndreYedlin==1', 'JamalLascelles==1', 'MohamedDiamé==1', 'PaulDummett==1', 'RobertKenedyNunesdoNascimento==1']
(0, '-', 0, '-', 0);['DeAndreYedlin==1', 'JamalLascelles==1', 'MohamedDiamé==1', 'DwightGayle==1', 'PaulDummett==1']
(0, '-', 0, '-', 0);['DeAndreYedlin==1', 'JamalLascelles==1', 'MohamedDiamé==1', 'DwightGayle==1', 'JonjoShelvey==1']
(0, '-', 0, '-', 0);['DeAndreYedlin==1', 'JamalLascelles==1', 'MohamedDiamé==1', 'DwightGayle==1', 'MattRitchie==1']
(0, '-', 0, '-', 0);['DeAndreYedlin==1', 'JamalLascelles==1', 'MohamedDiamé==1', 'DwightGayle==1', 'AyozePérezGutiérrez==1']
(0, '-', 0, '-', 0);['DeAndreYedlin==1', 'JamalLascelles==1', 'MohamedDiamé==1', 'JonjoShelvey==1', 'PaulDummett==1']
(0, '-', 0, '-', 0);['DeAndreYedlin==1', 'JamalLascelles==1', 'MohamedDiamé==1', 'JonjoShelvey==1', 'DwightGayle==1']
(0, '-', 0, '-', 0);['DeAndreYedlin==1', 'JamalLascelles==1', 'MohamedDiamé==1', 'JonjoShelvey==1', 'MattRitchie==1']
(0, '-', 0, '-', 0);['DeAndreYedlin==1', 'JamalLascelles==1', 'MohamedDiamé==1', 'JonjoShelvey==1', 'AyozePérezGutiérrez==1']
(0, '-', 0, '-', 0);['DeAndreYedlin==1', 'JamalLascelles==1', 'MohamedDiamé==1', 'JonjoShelvey==1', 'FlorianLejeune==1']
(0, '-', 0, '-', 0);['DeAndreYedlin==1', 'JamalLascelles==1', 'MohamedDiamé==1', 'MattRitchie==1', 'PaulDummett==1']
(0, '-', 0, '-', 0);['DeAndreYedlin==1', 'JamalLascelles==1', 'MohamedDiamé==1', 'MattRitchie==1', 'DwightGayle==1']
(0, '-', 0, '-', 0);['DeAndreYedlin==1', 'JamalLascelles==1', 'MohamedDiamé==1', 'MattRitchie==1', 'JonjoShelvey==1']
(0, '-', 0, '-', 0);['DeAndreYedlin==1', 'JamalLascelles==1', 'MohamedDiamé==1', 'MattRitchie==1', 'AyozePérezGutiérrez==1']
(0, '-', 0, '-', 0);['DeAndreYedlin==1', 'JamalLascelles==1', 'MohamedDiamé==1', 'MattRitchie==1', 'FlorianLejeune==1']
(0, '-', 0, '-', 0);['DeAndreYedlin==1', 'JamalLascelles==1', 'MohamedDiamé==1', 'AyozePérezGutiérrez==1', 'PaulDummett==1']
(0, '-', 0, '-', 0);['DeAndreYedlin==1', 'JamalLascelles==1', 'MohamedDiamé==1', 'AyozePérezGutiérrez==1', 'DwightGayle==1']
(0, '-', 0, '-', 0);['DeAndreYedlin==1', 'JamalLascelles==1', 'MohamedDiamé==1', 'AyozePérezGutiérrez==1', 'JonjoShelvey==1']
(0, '-', 0, '-', 0);['DeAndreYedlin==1', 'JamalLascelles==1', 'MohamedDiamé==1', 'AyozePérezGutiérrez==1', 'MattRitchie==1']
(0, '-', 0, '-', 0);['DeAndreYedlin==1', 'JamalLascelles==1', 'MohamedDiamé==1', 'AyozePérezGutiérrez==1', 'FlorianLejeune==1']
(0, '-', 0, '-', 0);['DeAndreYedlin==1', 'JamalLascelles==1', 'MohamedDiamé==1', 'AyozePérezGutiérrez==1', 'RobertKenedyNunesdoNascimento==1']
(0, '-', 0, '-', 0);['DeAndreYedlin==1', 'JamalLascelles==1', 'MohamedDiamé==1', 'FlorianLejeune==1', 'MartinDúbravka==1']
(0, '-', 0, '-', 0);['DeAndreYedlin==1', 'JamalLascelles==1', 'MohamedDiamé==1', 'FlorianLejeune==1', 'PaulDummett==1']
(0, '-', 0, '-', 0);['DeAndreYedlin==1', 'JamalLascelles==1', 'MohamedDiamé==1', 'FlorianLejeune==1', 'JonjoShelvey==1']
(0, '-', 0, '-', 0);['DeAndreYedlin==1', 'JamalLascelles==1', 'MohamedDiamé==1', 'FlorianLejeune==1', 'MattRitchie==1']
(0, '-', 0, '-', 0);['DeAndreYedlin==1', 'JamalLascelles==1', 'MohamedDiamé==1', 'FlorianLejeune==1', 'AyozePérezGutiérrez==1']
(0, '-', 0, '-', 0);['DeAndreYedlin==1', 'JamalLascelles==1', 'MohamedDiamé==1', 'RobertKenedyNunesdoNascimento==1', 'PaulDummett==1']
(0, '-', 0, '-', 0);['DeAndreYedlin==1', 'JamalLascelles==1', 'MohamedDiamé==1', 'RobertKenedyNunesdoNascimento==1', 'AyozePérezGutiérrez==1']
(0, '-', 0, '-', 0);['DeAndreYedlin==1', 'JamalLascelles==1', 'FlorianLejeune==1', 'MartinDúbravka==1', 'PaulDummett==1']
