Quality;Description
(0.9195318878708156, '4-4-2', 0.3698630136986301, '5-4-1', -0.5496688741721855);['MohamedDiamé==1', 'JacobMurphy==1', 'JavierManquilloGaitán==1', 'DeAndreYedlin==1', 'RobElliot==1']
(0.9195318878708156, '4-4-2', 0.3698630136986301, '5-4-1', -0.5496688741721855);['MohamedDiamé==1', 'JacobMurphy==1', 'JavierManquilloGaitán==1', 'RobElliot==1', 'DeAndreYedlin==1']
(0.9195318878708156, '4-4-2', 0.3698630136986301, '5-4-1', -0.5496688741721855);['JacobMurphy==1', 'MohamedDiamé==1', 'JavierManquilloGaitán==1', 'DeAndreYedlin==1', 'RobElliot==1']
(0.9195318878708156, '4-4-2', 0.3698630136986301, '5-4-1', -0.5496688741721855);['JacobMurphy==1', 'MohamedDiamé==1', 'JavierManquilloGaitán==1', 'RobElliot==1', 'DeAndreYedlin==1']
(0.9195318878708156, '4-4-2', 0.3698630136986301, '5-4-1', -0.5496688741721855);['MohamedDiamé==1', 'JavierManquilloGaitán==1', 'JacobMurphy==1', 'DeAndreYedlin==1', 'RobElliot==1']
(0.9195318878708156, '4-4-2', 0.3698630136986301, '5-4-1', -0.5496688741721855);['MohamedDiamé==1', 'JavierManquilloGaitán==1', 'JacobMurphy==1', 'RobElliot==1', 'DeAndreYedlin==1']
(0.9195318878708156, '4-4-2', 0.3698630136986301, '5-4-1', -0.5496688741721855);['JavierManquilloGaitán==1', 'MohamedDiamé==1', 'JacobMurphy==1', 'DeAndreYedlin==1', 'RobElliot==1']
(0.9195318878708156, '4-4-2', 0.3698630136986301, '5-4-1', -0.5496688741721855);['JavierManquilloGaitán==1', 'MohamedDiamé==1', 'JacobMurphy==1', 'RobElliot==1', 'DeAndreYedlin==1']
(0.9195318878708156, '4-4-2', 0.3698630136986301, '5-4-1', -0.5496688741721855);['MohamedDiamé==1', 'JacobMurphy==1', 'RobElliot==1', 'DeAndreYedlin==1']
(0.9195318878708156, '4-4-2', 0.3698630136986301, '5-4-1', -0.5496688741721855);['MohamedDiamé==1', 'JacobMurphy==1', 'RobElliot==1', 'JavierManquilloGaitán==1']
(0.9195318878708156, '4-4-2', 0.3698630136986301, '5-4-1', -0.5496688741721855);['JacobMurphy==1', 'MohamedDiamé==1', 'RobElliot==1', 'DeAndreYedlin==1']
(0.9195318878708156, '4-4-2', 0.3698630136986301, '5-4-1', -0.5496688741721855);['JacobMurphy==1', 'MohamedDiamé==1', 'RobElliot==1', 'JavierManquilloGaitán==1']
(0.9195318878708156, '4-4-2', 0.3698630136986301, '5-4-1', -0.5496688741721855);['MohamedDiamé==1', 'RobElliot==1', 'JacobMurphy==1', 'DeAndreYedlin==1']
(0.9195318878708156, '4-4-2', 0.3698630136986301, '5-4-1', -0.5496688741721855);['MohamedDiamé==1', 'RobElliot==1', 'JacobMurphy==1', 'JavierManquilloGaitán==1']
(0.9195318878708156, '4-4-2', 0.3698630136986301, '5-4-1', -0.5496688741721855);['RobElliot==1', 'MohamedDiamé==1', 'JacobMurphy==1', 'DeAndreYedlin==1']
(0.9195318878708156, '4-4-2', 0.3698630136986301, '5-4-1', -0.5496688741721855);['RobElliot==1', 'MohamedDiamé==1', 'JacobMurphy==1', 'JavierManquilloGaitán==1']
(0.9195318878708156, '4-4-2', 0.3698630136986301, '5-4-1', -0.5496688741721855);['RobElliot==1', 'JacobMurphy==1', 'MohamedDiamé==1', 'DeAndreYedlin==1']
(0.9195318878708156, '4-4-2', 0.3698630136986301, '5-4-1', -0.5496688741721855);['RobElliot==1', 'JacobMurphy==1', 'MohamedDiamé==1', 'JavierManquilloGaitán==1']
(0.9195318878708156, '4-4-2', 0.3698630136986301, '5-4-1', -0.5496688741721855);['JacobMurphy==1', 'RobElliot==1', 'MohamedDiamé==1', 'DeAndreYedlin==1']
(0.9195318878708156, '4-4-2', 0.3698630136986301, '5-4-1', -0.5496688741721855);['JacobMurphy==1', 'RobElliot==1', 'MohamedDiamé==1', 'JavierManquilloGaitán==1']
(0.9195318878708156, '4-4-2', 0.3698630136986301, '5-4-1', -0.5496688741721855);['MohamedDiamé==1', 'JacobMurphy==1', 'DeAndreYedlin==1', 'JavierManquilloGaitán==1']
(0.9195318878708156, '4-4-2', 0.3698630136986301, '5-4-1', -0.5496688741721855);['MohamedDiamé==1', 'JacobMurphy==1', 'DeAndreYedlin==1', 'RobElliot==1']
(0.9195318878708156, '4-4-2', 0.3698630136986301, '5-4-1', -0.5496688741721855);['JacobMurphy==1', 'MohamedDiamé==1', 'DeAndreYedlin==1', 'JavierManquilloGaitán==1']
(0.9195318878708156, '4-4-2', 0.3698630136986301, '5-4-1', -0.5496688741721855);['JacobMurphy==1', 'MohamedDiamé==1', 'DeAndreYedlin==1', 'RobElliot==1']
(0.9195318878708156, '4-4-2', 0.3698630136986301, '5-4-1', -0.5496688741721855);['MohamedDiamé==1', 'DeAndreYedlin==1', 'JacobMurphy==1', 'JavierManquilloGaitán==1']
(0.9195318878708156, '4-4-2', 0.3698630136986301, '5-4-1', -0.5496688741721855);['MohamedDiamé==1', 'DeAndreYedlin==1', 'JacobMurphy==1', 'RobElliot==1']
(0.9195318878708156, '4-4-2', 0.3698630136986301, '5-4-1', -0.5496688741721855);['DeAndreYedlin==1', 'MohamedDiamé==1', 'JacobMurphy==1', 'JavierManquilloGaitán==1']
(0.9195318878708156, '4-4-2', 0.3698630136986301, '5-4-1', -0.5496688741721855);['DeAndreYedlin==1', 'MohamedDiamé==1', 'JacobMurphy==1', 'RobElliot==1']
(0.9195318878708156, '4-4-2', 0.3698630136986301, '5-4-1', -0.5496688741721855);['JacobMurphy==1', 'DeAndreYedlin==1', 'MohamedDiamé==1', 'JavierManquilloGaitán==1']
(0.9195318878708156, '4-4-2', 0.3698630136986301, '5-4-1', -0.5496688741721855);['JacobMurphy==1', 'DeAndreYedlin==1', 'MohamedDiamé==1', 'RobElliot==1']
(0.9195318878708156, '4-4-2', 0.3698630136986301, '5-4-1', -0.5496688741721855);['DeAndreYedlin==1', 'JacobMurphy==1', 'MohamedDiamé==1', 'JavierManquilloGaitán==1']
(0.9195318878708156, '4-4-2', 0.3698630136986301, '5-4-1', -0.5496688741721855);['DeAndreYedlin==1', 'JacobMurphy==1', 'MohamedDiamé==1', 'RobElliot==1']
(0.9195318878708156, '4-4-2', 0.3698630136986301, '5-4-1', -0.5496688741721855);['MohamedDiamé==1', 'JacobMurphy==1', 'JavierManquilloGaitán==1', 'DeAndreYedlin==1']
(0.9195318878708156, '4-4-2', 0.3698630136986301, '5-4-1', -0.5496688741721855);['MohamedDiamé==1', 'JacobMurphy==1', 'JavierManquilloGaitán==1', 'RobElliot==1']
(0.9195318878708156, '4-4-2', 0.3698630136986301, '5-4-1', -0.5496688741721855);['JacobMurphy==1', 'MohamedDiamé==1', 'JavierManquilloGaitán==1', 'DeAndreYedlin==1']
(0.9195318878708156, '4-4-2', 0.3698630136986301, '5-4-1', -0.5496688741721855);['JacobMurphy==1', 'MohamedDiamé==1', 'JavierManquilloGaitán==1', 'RobElliot==1']
(0.9195318878708156, '4-4-2', 0.3698630136986301, '5-4-1', -0.5496688741721855);['MohamedDiamé==1', 'JavierManquilloGaitán==1', 'JacobMurphy==1', 'DeAndreYedlin==1']
(0.9195318878708156, '4-4-2', 0.3698630136986301, '5-4-1', -0.5496688741721855);['MohamedDiamé==1', 'JavierManquilloGaitán==1', 'JacobMurphy==1', 'RobElliot==1']
(0.9195318878708156, '4-4-2', 0.3698630136986301, '5-4-1', -0.5496688741721855);['JavierManquilloGaitán==1', 'MohamedDiamé==1', 'JacobMurphy==1', 'DeAndreYedlin==1']
(0.9195318878708156, '4-4-2', 0.3698630136986301, '5-4-1', -0.5496688741721855);['JavierManquilloGaitán==1', 'MohamedDiamé==1', 'JacobMurphy==1', 'RobElliot==1']
(0.9195318878708156, '4-4-2', 0.3698630136986301, '5-4-1', -0.5496688741721855);['MohamedDiamé==1', 'JacobMurphy==1', 'RobElliot==1']
(0.9195318878708156, '4-4-2', 0.3698630136986301, '5-4-1', -0.5496688741721855);['JacobMurphy==1', 'MohamedDiamé==1', 'RobElliot==1']
(0.9195318878708156, '4-4-2', 0.3698630136986301, '5-4-1', -0.5496688741721855);['MohamedDiamé==1', 'RobElliot==1', 'JacobMurphy==1']
(0.9195318878708156, '4-4-2', 0.3698630136986301, '5-4-1', -0.5496688741721855);['RobElliot==1', 'MohamedDiamé==1', 'JacobMurphy==1']
(0.9195318878708156, '4-4-2', 0.3698630136986301, '5-4-1', -0.5496688741721855);['RobElliot==1', 'JacobMurphy==1', 'MohamedDiamé==1']
(0.9195318878708156, '4-4-2', 0.3698630136986301, '5-4-1', -0.5496688741721855);['JacobMurphy==1', 'RobElliot==1', 'MohamedDiamé==1']
(0.9157303370786517, '4-1-4-1', 0.5, '3-4-3', -0.4157303370786517);['ErikPieters==1', 'XherdanShaqiri==1', 'KurtHappyZouma==1', 'JackButland==1', 'JoeAllen==1']
(0.9157303370786517, '4-1-4-1', 0.5, '3-4-3', -0.4157303370786517);['ErikPieters==1', 'XherdanShaqiri==1', 'KurtHappyZouma==1', 'JoeAllen==1', 'JackButland==1']
(0.9157303370786517, '4-1-4-1', 0.5, '3-4-3', -0.4157303370786517);['XherdanShaqiri==1', 'ErikPieters==1', 'KurtHappyZouma==1', 'JackButland==1', 'JoeAllen==1']
(0.9157303370786517, '4-1-4-1', 0.5, '3-4-3', -0.4157303370786517);['XherdanShaqiri==1', 'ErikPieters==1', 'KurtHappyZouma==1', 'JoeAllen==1', 'JackButland==1']
(0.9157303370786517, '4-1-4-1', 0.5, '3-4-3', -0.4157303370786517);['ErikPieters==1', 'KurtHappyZouma==1', 'XherdanShaqiri==1', 'JackButland==1', 'JoeAllen==1']
(0.9157303370786517, '4-1-4-1', 0.5, '3-4-3', -0.4157303370786517);['ErikPieters==1', 'KurtHappyZouma==1', 'XherdanShaqiri==1', 'JoeAllen==1', 'JackButland==1']
(0.9157303370786517, '4-1-4-1', 0.5, '3-4-3', -0.4157303370786517);['KurtHappyZouma==1', 'ErikPieters==1', 'XherdanShaqiri==1', 'JackButland==1', 'JoeAllen==1']
(0.9157303370786517, '4-1-4-1', 0.5, '3-4-3', -0.4157303370786517);['KurtHappyZouma==1', 'ErikPieters==1', 'XherdanShaqiri==1', 'JoeAllen==1', 'JackButland==1']
(0.9157303370786517, '4-1-4-1', 0.5, '3-4-3', -0.4157303370786517);['ErikPieters==1', 'XherdanShaqiri==1', 'JackButland==1', 'KurtHappyZouma==1', 'JoeAllen==1']
(0.9157303370786517, '4-1-4-1', 0.5, '3-4-3', -0.4157303370786517);['ErikPieters==1', 'XherdanShaqiri==1', 'JoeAllen==1', 'KurtHappyZouma==1', 'JackButland==1']
(0.9157303370786517, '4-1-4-1', 0.5, '3-4-3', -0.4157303370786517);['XherdanShaqiri==1', 'ErikPieters==1', 'JackButland==1', 'KurtHappyZouma==1', 'JoeAllen==1']
(0.9157303370786517, '4-1-4-1', 0.5, '3-4-3', -0.4157303370786517);['XherdanShaqiri==1', 'ErikPieters==1', 'JoeAllen==1', 'KurtHappyZouma==1', 'JackButland==1']
(0.9157303370786517, '4-1-4-1', 0.5, '3-4-3', -0.4157303370786517);['ErikPieters==1', 'JoeAllen==1', 'XherdanShaqiri==1', 'KurtHappyZouma==1', 'JackButland==1']
(0.9157303370786517, '4-1-4-1', 0.5, '3-4-3', -0.4157303370786517);['JoeAllen==1', 'ErikPieters==1', 'XherdanShaqiri==1', 'KurtHappyZouma==1', 'JackButland==1']
(0.9157303370786517, '4-1-4-1', 0.5, '3-4-3', -0.4157303370786517);['ErikPieters==1', 'JackButland==1', 'XherdanShaqiri==1', 'KurtHappyZouma==1', 'JoeAllen==1']
(0.9157303370786517, '4-1-4-1', 0.5, '3-4-3', -0.4157303370786517);['JackButland==1', 'ErikPieters==1', 'XherdanShaqiri==1', 'KurtHappyZouma==1', 'JoeAllen==1']
(0.9157303370786517, '4-1-4-1', 0.5, '3-4-3', -0.4157303370786517);['ErikPieters==1', 'KurtHappyZouma==1', 'JoeAllen==1', 'XherdanShaqiri==1', 'JackButland==1']
(0.9157303370786517, '4-1-4-1', 0.5, '3-4-3', -0.4157303370786517);['KurtHappyZouma==1', 'ErikPieters==1', 'JoeAllen==1', 'XherdanShaqiri==1', 'JackButland==1']
(0.9157303370786517, '4-1-4-1', 0.5, '3-4-3', -0.4157303370786517);['ErikPieters==1', 'JoeAllen==1', 'KurtHappyZouma==1', 'XherdanShaqiri==1', 'JackButland==1']
(0.9157303370786517, '4-1-4-1', 0.5, '3-4-3', -0.4157303370786517);['JoeAllen==1', 'ErikPieters==1', 'KurtHappyZouma==1', 'XherdanShaqiri==1', 'JackButland==1']
(0.9157303370786517, '4-1-4-1', 0.5, '3-4-3', -0.4157303370786517);['ErikPieters==1', 'KurtHappyZouma==1', 'JackButland==1', 'XherdanShaqiri==1', 'JoeAllen==1']
(0.9157303370786517, '4-1-4-1', 0.5, '3-4-3', -0.4157303370786517);['KurtHappyZouma==1', 'ErikPieters==1', 'JackButland==1', 'XherdanShaqiri==1', 'JoeAllen==1']
(0.9157303370786517, '4-1-4-1', 0.5, '3-4-3', -0.4157303370786517);['ErikPieters==1', 'XherdanShaqiri==1', 'KurtHappyZouma==1', 'JackButland==1']
(0.9157303370786517, '4-1-4-1', 0.5, '3-4-3', -0.4157303370786517);['ErikPieters==1', 'XherdanShaqiri==1', 'KurtHappyZouma==1', 'JoeAllen==1']
(0.9157303370786517, '4-1-4-1', 0.5, '3-4-3', -0.4157303370786517);['XherdanShaqiri==1', 'ErikPieters==1', 'KurtHappyZouma==1', 'JackButland==1']
(0.9157303370786517, '4-1-4-1', 0.5, '3-4-3', -0.4157303370786517);['XherdanShaqiri==1', 'ErikPieters==1', 'KurtHappyZouma==1', 'JoeAllen==1']
(0.9157303370786517, '4-1-4-1', 0.5, '3-4-3', -0.4157303370786517);['ErikPieters==1', 'KurtHappyZouma==1', 'XherdanShaqiri==1', 'JackButland==1']
(0.9157303370786517, '4-1-4-1', 0.5, '3-4-3', -0.4157303370786517);['ErikPieters==1', 'KurtHappyZouma==1', 'XherdanShaqiri==1', 'JoeAllen==1']
(0.9157303370786517, '4-1-4-1', 0.5, '3-4-3', -0.4157303370786517);['KurtHappyZouma==1', 'ErikPieters==1', 'XherdanShaqiri==1', 'JackButland==1']
(0.9157303370786517, '4-1-4-1', 0.5, '3-4-3', -0.4157303370786517);['KurtHappyZouma==1', 'ErikPieters==1', 'XherdanShaqiri==1', 'JoeAllen==1']
(0.9157303370786517, '4-1-4-1', 0.5, '3-4-3', -0.4157303370786517);['ErikPieters==1', 'XherdanShaqiri==1', 'JackButland==1', 'KurtHappyZouma==1']
(0.9157303370786517, '4-1-4-1', 0.5, '3-4-3', -0.4157303370786517);['ErikPieters==1', 'XherdanShaqiri==1', 'JoeAllen==1', 'KurtHappyZouma==1']
(0.9157303370786517, '4-1-4-1', 0.5, '3-4-3', -0.4157303370786517);['XherdanShaqiri==1', 'ErikPieters==1', 'JackButland==1', 'KurtHappyZouma==1']
(0.9157303370786517, '4-1-4-1', 0.5, '3-4-3', -0.4157303370786517);['XherdanShaqiri==1', 'ErikPieters==1', 'JoeAllen==1', 'KurtHappyZouma==1']
(0.9157303370786517, '4-1-4-1', 0.5, '3-4-3', -0.4157303370786517);['ErikPieters==1', 'JoeAllen==1', 'XherdanShaqiri==1', 'KurtHappyZouma==1']
(0.9157303370786517, '4-1-4-1', 0.5, '3-4-3', -0.4157303370786517);['JoeAllen==1', 'ErikPieters==1', 'XherdanShaqiri==1', 'KurtHappyZouma==1']
(0.9157303370786517, '4-1-4-1', 0.5, '3-4-3', -0.4157303370786517);['ErikPieters==1', 'JackButland==1', 'XherdanShaqiri==1', 'KurtHappyZouma==1']
(0.9157303370786517, '4-1-4-1', 0.5, '3-4-3', -0.4157303370786517);['JackButland==1', 'ErikPieters==1', 'XherdanShaqiri==1', 'KurtHappyZouma==1']
(0.9157303370786517, '4-1-4-1', 0.5, '3-4-3', -0.4157303370786517);['ErikPieters==1', 'KurtHappyZouma==1', 'JoeAllen==1', 'XherdanShaqiri==1']
(0.9157303370786517, '4-1-4-1', 0.5, '3-4-3', -0.4157303370786517);['KurtHappyZouma==1', 'ErikPieters==1', 'JoeAllen==1', 'XherdanShaqiri==1']
(0.9157303370786517, '4-1-4-1', 0.5, '3-4-3', -0.4157303370786517);['ErikPieters==1', 'JoeAllen==1', 'KurtHappyZouma==1', 'XherdanShaqiri==1']
(0.9157303370786517, '4-1-4-1', 0.5, '3-4-3', -0.4157303370786517);['JoeAllen==1', 'ErikPieters==1', 'KurtHappyZouma==1', 'XherdanShaqiri==1']
(0.9157303370786517, '4-1-4-1', 0.5, '3-4-3', -0.4157303370786517);['ErikPieters==1', 'KurtHappyZouma==1', 'JackButland==1', 'XherdanShaqiri==1']
(0.9157303370786517, '4-1-4-1', 0.5, '3-4-3', -0.4157303370786517);['KurtHappyZouma==1', 'ErikPieters==1', 'JackButland==1', 'XherdanShaqiri==1']
(0.9157303370786517, '4-1-4-1', 0.5, '3-4-3', -0.4157303370786517);['ErikPieters==1', 'XherdanShaqiri==1', 'KurtHappyZouma==1']
(0.9157303370786517, '4-1-4-1', 0.5, '3-4-3', -0.4157303370786517);['XherdanShaqiri==1', 'ErikPieters==1', 'KurtHappyZouma==1']
(0.9157303370786517, '4-1-4-1', 0.5, '3-4-3', -0.4157303370786517);['ErikPieters==1', 'KurtHappyZouma==1', 'XherdanShaqiri==1']
(0.9157303370786517, '4-1-4-1', 0.5, '3-4-3', -0.4157303370786517);['KurtHappyZouma==1', 'ErikPieters==1', 'XherdanShaqiri==1']
(0.9119877147518956, '4-4-2', 0.36231884057971014, '5-4-1', -0.5496688741721855);['MohamedDiamé==1', 'JacobMurphy==1', 'RobElliot==1', 'DeAndreYedlin==1', 'JonjoShelvey==1']
(0.9119877147518956, '4-4-2', 0.36231884057971014, '5-4-1', -0.5496688741721855);['MohamedDiamé==1', 'JacobMurphy==1', 'RobElliot==1', 'JavierManquilloGaitán==1', 'JonjoShelvey==1']
(0.9119877147518956, '4-4-2', 0.36231884057971014, '5-4-1', -0.5496688741721855);['JacobMurphy==1', 'MohamedDiamé==1', 'RobElliot==1', 'DeAndreYedlin==1', 'JonjoShelvey==1']
(0.9119877147518956, '4-4-2', 0.36231884057971014, '5-4-1', -0.5496688741721855);['JacobMurphy==1', 'MohamedDiamé==1', 'RobElliot==1', 'JavierManquilloGaitán==1', 'JonjoShelvey==1']
(0.9119877147518956, '4-4-2', 0.36231884057971014, '5-4-1', -0.5496688741721855);['MohamedDiamé==1', 'RobElliot==1', 'JacobMurphy==1', 'DeAndreYedlin==1', 'JonjoShelvey==1']
(0.9119877147518956, '4-4-2', 0.36231884057971014, '5-4-1', -0.5496688741721855);['MohamedDiamé==1', 'RobElliot==1', 'JacobMurphy==1', 'JavierManquilloGaitán==1', 'JonjoShelvey==1']
(0.9119877147518956, '4-4-2', 0.36231884057971014, '5-4-1', -0.5496688741721855);['RobElliot==1', 'MohamedDiamé==1', 'JacobMurphy==1', 'DeAndreYedlin==1', 'JonjoShelvey==1']
(0.9119877147518956, '4-4-2', 0.36231884057971014, '5-4-1', -0.5496688741721855);['RobElliot==1', 'MohamedDiamé==1', 'JacobMurphy==1', 'JavierManquilloGaitán==1', 'JonjoShelvey==1']
(0.9119877147518956, '4-4-2', 0.36231884057971014, '5-4-1', -0.5496688741721855);['RobElliot==1', 'JacobMurphy==1', 'MohamedDiamé==1', 'DeAndreYedlin==1', 'JonjoShelvey==1']
(0.9119877147518956, '4-4-2', 0.36231884057971014, '5-4-1', -0.5496688741721855);['RobElliot==1', 'JacobMurphy==1', 'MohamedDiamé==1', 'JavierManquilloGaitán==1', 'JonjoShelvey==1']
(0.9119877147518956, '4-4-2', 0.36231884057971014, '5-4-1', -0.5496688741721855);['JacobMurphy==1', 'RobElliot==1', 'MohamedDiamé==1', 'DeAndreYedlin==1', 'JonjoShelvey==1']
(0.9119877147518956, '4-4-2', 0.36231884057971014, '5-4-1', -0.5496688741721855);['JacobMurphy==1', 'RobElliot==1', 'MohamedDiamé==1', 'JavierManquilloGaitán==1', 'JonjoShelvey==1']
(0.9119877147518956, '4-4-2', 0.36231884057971014, '5-4-1', -0.5496688741721855);['MohamedDiamé==1', 'JacobMurphy==1', 'DeAndreYedlin==1', 'JavierManquilloGaitán==1', 'JonjoShelvey==1']
(0.9119877147518956, '4-4-2', 0.36231884057971014, '5-4-1', -0.5496688741721855);['MohamedDiamé==1', 'JacobMurphy==1', 'DeAndreYedlin==1', 'RobElliot==1', 'JonjoShelvey==1']
(0.9119877147518956, '4-4-2', 0.36231884057971014, '5-4-1', -0.5496688741721855);['JacobMurphy==1', 'MohamedDiamé==1', 'DeAndreYedlin==1', 'JavierManquilloGaitán==1', 'JonjoShelvey==1']
(0.9119877147518956, '4-4-2', 0.36231884057971014, '5-4-1', -0.5496688741721855);['JacobMurphy==1', 'MohamedDiamé==1', 'DeAndreYedlin==1', 'RobElliot==1', 'JonjoShelvey==1']
(0.9119877147518956, '4-4-2', 0.36231884057971014, '5-4-1', -0.5496688741721855);['MohamedDiamé==1', 'DeAndreYedlin==1', 'JacobMurphy==1', 'JavierManquilloGaitán==1', 'JonjoShelvey==1']
(0.9119877147518956, '4-4-2', 0.36231884057971014, '5-4-1', -0.5496688741721855);['MohamedDiamé==1', 'DeAndreYedlin==1', 'JacobMurphy==1', 'RobElliot==1', 'JonjoShelvey==1']
(0.9119877147518956, '4-4-2', 0.36231884057971014, '5-4-1', -0.5496688741721855);['DeAndreYedlin==1', 'MohamedDiamé==1', 'JacobMurphy==1', 'JavierManquilloGaitán==1', 'JonjoShelvey==1']
(0.9119877147518956, '4-4-2', 0.36231884057971014, '5-4-1', -0.5496688741721855);['DeAndreYedlin==1', 'MohamedDiamé==1', 'JacobMurphy==1', 'RobElliot==1', 'JonjoShelvey==1']
(0.9119877147518956, '4-4-2', 0.36231884057971014, '5-4-1', -0.5496688741721855);['JacobMurphy==1', 'DeAndreYedlin==1', 'MohamedDiamé==1', 'JavierManquilloGaitán==1', 'JonjoShelvey==1']
(0.9119877147518956, '4-4-2', 0.36231884057971014, '5-4-1', -0.5496688741721855);['JacobMurphy==1', 'DeAndreYedlin==1', 'MohamedDiamé==1', 'RobElliot==1', 'JonjoShelvey==1']
