Quality;Description
(0.8649251353934373, '4-4-2', 0.2602739726027397, '4-3-1-2', -0.6046511627906976);['TomCarroll==1', 'AlfieMawson==1', 'JordanAyew==1']
(0.8649251353934373, '4-4-2', 0.2602739726027397, '4-3-1-2', -0.6046511627906976);['TomCarroll==1', 'JordanAyew==1', 'ŁukaszFabiański==1']
(0.8649251353934373, '4-4-2', 0.2602739726027397, '4-3-1-2', -0.6046511627906976);['TomCarroll==1', 'JordanAyew==1', 'AlfieMawson==1']
(0.8649251353934373, '4-4-2', 0.2602739726027397, '4-3-1-2', -0.6046511627906976);['ŁukaszFabiański==1', 'TomCarroll==1', 'AlfieMawson==1']
(0.8649251353934373, '4-4-2', 0.2602739726027397, '4-3-1-2', -0.6046511627906976);['ŁukaszFabiański==1', 'TomCarroll==1', 'JordanAyew==1']
(0.8649251353934373, '4-4-2', 0.2602739726027397, '4-3-1-2', -0.6046511627906976);['AlfieMawson==1', 'TomCarroll==1', 'ŁukaszFabiański==1']
(0.8649251353934373, '4-4-2', 0.2602739726027397, '4-3-1-2', -0.6046511627906976);['AlfieMawson==1', 'TomCarroll==1', 'JordanAyew==1']
(0.8649251353934373, '4-4-2', 0.2602739726027397, '4-3-1-2', -0.6046511627906976);['JordanAyew==1', 'TomCarroll==1', 'ŁukaszFabiański==1']
(0.8649251353934373, '4-4-2', 0.2602739726027397, '4-3-1-2', -0.6046511627906976);['JordanAyew==1', 'TomCarroll==1', 'AlfieMawson==1']
(0.8649251353934373, '4-4-2', 0.2602739726027397, '4-3-1-2', -0.6046511627906976);['ŁukaszFabiański==1', 'AlfieMawson==1', 'TomCarroll==1']
(0.8649251353934373, '4-4-2', 0.2602739726027397, '4-3-1-2', -0.6046511627906976);['ŁukaszFabiański==1', 'JordanAyew==1', 'TomCarroll==1']
(0.8649251353934373, '4-4-2', 0.2602739726027397, '4-3-1-2', -0.6046511627906976);['AlfieMawson==1', 'ŁukaszFabiański==1', 'TomCarroll==1']
(0.8649251353934373, '4-4-2', 0.2602739726027397, '4-3-1-2', -0.6046511627906976);['AlfieMawson==1', 'JordanAyew==1', 'TomCarroll==1']
(0.8649251353934373, '4-4-2', 0.2602739726027397, '4-3-1-2', -0.6046511627906976);['JordanAyew==1', 'ŁukaszFabiański==1', 'TomCarroll==1']
(0.8649251353934373, '4-4-2', 0.2602739726027397, '4-3-1-2', -0.6046511627906976);['JordanAyew==1', 'AlfieMawson==1', 'TomCarroll==1']
(0.8649251353934373, '4-4-2', 0.2602739726027397, '4-3-1-2', -0.6046511627906976);['TomCarroll==1', 'ŁukaszFabiański==1']
(0.8649251353934373, '4-4-2', 0.2602739726027397, '4-3-1-2', -0.6046511627906976);['TomCarroll==1', 'AlfieMawson==1']
(0.8649251353934373, '4-4-2', 0.2602739726027397, '4-3-1-2', -0.6046511627906976);['TomCarroll==1', 'JordanAyew==1']
(0.8649251353934373, '4-4-2', 0.2602739726027397, '4-3-1-2', -0.6046511627906976);['ŁukaszFabiański==1', 'TomCarroll==1']
(0.8649251353934373, '4-4-2', 0.2602739726027397, '4-3-1-2', -0.6046511627906976);['AlfieMawson==1', 'TomCarroll==1']
(0.8649251353934373, '4-4-2', 0.2602739726027397, '4-3-1-2', -0.6046511627906976);['JordanAyew==1', 'TomCarroll==1']
(0.8649251353934373, '4-4-2', 0.2602739726027397, '4-3-1-2', -0.6046511627906976);['TomCarroll==1']
(0.8289014235831318, '4-4-2', 0.2602739726027397, '4-5-1', -0.5686274509803921);['ŁukaszFabiański==1', 'AlfieMawson==1', 'JordanAyew==1']
(0.8289014235831318, '4-4-2', 0.2602739726027397, '4-5-1', -0.5686274509803921);['ŁukaszFabiański==1', 'JordanAyew==1', 'AlfieMawson==1']
(0.8289014235831318, '4-4-2', 0.2602739726027397, '4-5-1', -0.5686274509803921);['AlfieMawson==1', 'ŁukaszFabiański==1', 'JordanAyew==1']
(0.8289014235831318, '4-4-2', 0.2602739726027397, '4-5-1', -0.5686274509803921);['AlfieMawson==1', 'JordanAyew==1', 'ŁukaszFabiański==1']
(0.8289014235831318, '4-4-2', 0.2602739726027397, '4-5-1', -0.5686274509803921);['JordanAyew==1', 'ŁukaszFabiański==1', 'AlfieMawson==1']
(0.8289014235831318, '4-4-2', 0.2602739726027397, '4-5-1', -0.5686274509803921);['JordanAyew==1', 'AlfieMawson==1', 'ŁukaszFabiański==1']
(0.8289014235831318, '4-4-2', 0.2602739726027397, '4-5-1', -0.5686274509803921);['ŁukaszFabiański==1', 'AlfieMawson==1']
(0.8289014235831318, '4-4-2', 0.2602739726027397, '4-5-1', -0.5686274509803921);['ŁukaszFabiański==1', 'JordanAyew==1']
(0.8289014235831318, '4-4-2', 0.2602739726027397, '4-5-1', -0.5686274509803921);['AlfieMawson==1', 'ŁukaszFabiański==1']
(0.8289014235831318, '4-4-2', 0.2602739726027397, '4-5-1', -0.5686274509803921);['AlfieMawson==1', 'JordanAyew==1']
(0.8289014235831318, '4-4-2', 0.2602739726027397, '4-5-1', -0.5686274509803921);['JordanAyew==1', 'ŁukaszFabiański==1']
(0.8289014235831318, '4-4-2', 0.2602739726027397, '4-5-1', -0.5686274509803921);['JordanAyew==1', 'AlfieMawson==1']
(0.8289014235831318, '4-4-2', 0.2602739726027397, '4-5-1', -0.5686274509803921);['ŁukaszFabiański==1']
(0.8289014235831318, '4-4-2', 0.2602739726027397, '4-5-1', -0.5686274509803921);['AlfieMawson==1']
(0.8289014235831318, '4-4-2', 0.2602739726027397, '4-5-1', -0.5686274509803921);['JordanAyew==1']
(0.7609607319862753, '3-4-2-1', 0.023255813953488372, '3-5-1-1', -0.7377049180327869);['DeclanRice==1', 'ManuelLanzini==1', 'PabloJavierZabaletaGirod==1', 'AngeloObinzeOgbonna==1']
(0.7609607319862753, '3-4-2-1', 0.023255813953488372, '3-5-1-1', -0.7377049180327869);['ManuelLanzini==1', 'DeclanRice==1', 'PabloJavierZabaletaGirod==1', 'AngeloObinzeOgbonna==1']
(0.7609607319862753, '3-4-2-1', 0.023255813953488372, '3-5-1-1', -0.7377049180327869);['DeclanRice==1', 'ManuelLanzini==1', 'AngeloObinzeOgbonna==1', 'PabloJavierZabaletaGirod==1']
(0.7609607319862753, '3-4-2-1', 0.023255813953488372, '3-5-1-1', -0.7377049180327869);['ManuelLanzini==1', 'DeclanRice==1', 'AngeloObinzeOgbonna==1', 'PabloJavierZabaletaGirod==1']
(0.7609607319862753, '3-4-2-1', 0.023255813953488372, '3-5-1-1', -0.7377049180327869);['DeclanRice==1', 'ManuelLanzini==1', 'PabloJavierZabaletaGirod==1']
(0.7609607319862753, '3-4-2-1', 0.023255813953488372, '3-5-1-1', -0.7377049180327869);['ManuelLanzini==1', 'DeclanRice==1', 'PabloJavierZabaletaGirod==1']
(0.7482312338222606, '3-4-2-1', 0.010526315789473684, '3-5-1-1', -0.7377049180327869);['DeclanRice==1', 'ManuelLanzini==1', 'AngeloObinzeOgbonna==1']
(0.7482312338222606, '3-4-2-1', 0.010526315789473684, '3-5-1-1', -0.7377049180327869);['ManuelLanzini==1', 'DeclanRice==1', 'AngeloObinzeOgbonna==1']
(0.7482312338222606, '3-4-2-1', 0.010526315789473684, '3-5-1-1', -0.7377049180327869);['DeclanRice==1', 'ManuelLanzini==1']
(0.7482312338222606, '3-4-2-1', 0.010526315789473684, '3-5-1-1', -0.7377049180327869);['ManuelLanzini==1', 'DeclanRice==1']
(0.7377049180327869, '3-4-2-1', 0.0, '3-5-1-1', -0.7377049180327869);['DeclanRice==1', 'ManuelLanzini==1', 'PabloJavierZabaletaGirod==1', 'AngeloObinzeOgbonna==1', 'AdriánSanMigueldelCastillo==1']
(0.7377049180327869, '3-4-2-1', 0.0, '3-5-1-1', -0.7377049180327869);['ManuelLanzini==1', 'DeclanRice==1', 'PabloJavierZabaletaGirod==1', 'AngeloObinzeOgbonna==1', 'AdriánSanMigueldelCastillo==1']
(0.7377049180327869, '3-4-2-1', 0.0, '3-5-1-1', -0.7377049180327869);['DeclanRice==1', 'ManuelLanzini==1', 'AngeloObinzeOgbonna==1', 'PabloJavierZabaletaGirod==1', 'AdriánSanMigueldelCastillo==1']
(0.7377049180327869, '3-4-2-1', 0.0, '3-5-1-1', -0.7377049180327869);['ManuelLanzini==1', 'DeclanRice==1', 'AngeloObinzeOgbonna==1', 'PabloJavierZabaletaGirod==1', 'AdriánSanMigueldelCastillo==1']
(0.7377049180327869, '3-4-2-1', 0.0, '3-5-1-1', -0.7377049180327869);['DeclanRice==1', 'ManuelLanzini==1', 'PabloJavierZabaletaGirod==1', 'AdriánSanMigueldelCastillo==1', 'AngeloObinzeOgbonna==1']
(0.7377049180327869, '3-4-2-1', 0.0, '3-5-1-1', -0.7377049180327869);['ManuelLanzini==1', 'DeclanRice==1', 'PabloJavierZabaletaGirod==1', 'AdriánSanMigueldelCastillo==1', 'AngeloObinzeOgbonna==1']
(0.7377049180327869, '3-4-2-1', 0.0, '3-5-1-1', -0.7377049180327869);['DeclanRice==1', 'ManuelLanzini==1', 'AdriánSanMigueldelCastillo==1', 'PabloJavierZabaletaGirod==1', 'AngeloObinzeOgbonna==1']
(0.7377049180327869, '3-4-2-1', 0.0, '3-5-1-1', -0.7377049180327869);['ManuelLanzini==1', 'DeclanRice==1', 'AdriánSanMigueldelCastillo==1', 'PabloJavierZabaletaGirod==1', 'AngeloObinzeOgbonna==1']
(0.7377049180327869, '3-4-2-1', 0.0, '3-5-1-1', -0.7377049180327869);['DeclanRice==1', 'AdriánSanMigueldelCastillo==1', 'ManuelLanzini==1', 'PabloJavierZabaletaGirod==1', 'AngeloObinzeOgbonna==1']
(0.7377049180327869, '3-4-2-1', 0.0, '3-5-1-1', -0.7377049180327869);['DeclanRice==1', 'ManuelLanzini==1', 'AngeloObinzeOgbonna==1', 'AdriánSanMigueldelCastillo==1', 'PabloJavierZabaletaGirod==1']
(0.7377049180327869, '3-4-2-1', 0.0, '3-5-1-1', -0.7377049180327869);['ManuelLanzini==1', 'DeclanRice==1', 'AngeloObinzeOgbonna==1', 'AdriánSanMigueldelCastillo==1', 'PabloJavierZabaletaGirod==1']
(0.7377049180327869, '3-4-2-1', 0.0, '3-5-1-1', -0.7377049180327869);['DeclanRice==1', 'ManuelLanzini==1', 'AdriánSanMigueldelCastillo==1', 'AngeloObinzeOgbonna==1', 'PabloJavierZabaletaGirod==1']
(0.7377049180327869, '3-4-2-1', 0.0, '3-5-1-1', -0.7377049180327869);['ManuelLanzini==1', 'DeclanRice==1', 'AdriánSanMigueldelCastillo==1', 'AngeloObinzeOgbonna==1', 'PabloJavierZabaletaGirod==1']
(0.7377049180327869, '3-4-2-1', 0.0, '3-5-1-1', -0.7377049180327869);['DeclanRice==1', 'AdriánSanMigueldelCastillo==1', 'ManuelLanzini==1', 'AngeloObinzeOgbonna==1', 'PabloJavierZabaletaGirod==1']
(0.7377049180327869, '3-4-2-1', 0.0, '3-5-1-1', -0.7377049180327869);['DeclanRice==1', 'ManuelLanzini==1', 'PabloJavierZabaletaGirod==1', 'AdriánSanMigueldelCastillo==1']
(0.7377049180327869, '3-4-2-1', 0.0, '3-5-1-1', -0.7377049180327869);['ManuelLanzini==1', 'DeclanRice==1', 'PabloJavierZabaletaGirod==1', 'AdriánSanMigueldelCastillo==1']
(0.7377049180327869, '3-4-2-1', 0.0, '3-5-1-1', -0.7377049180327869);['DeclanRice==1', 'ManuelLanzini==1', 'AdriánSanMigueldelCastillo==1', 'PabloJavierZabaletaGirod==1']
(0.7377049180327869, '3-4-2-1', 0.0, '3-5-1-1', -0.7377049180327869);['ManuelLanzini==1', 'DeclanRice==1', 'AdriánSanMigueldelCastillo==1', 'PabloJavierZabaletaGirod==1']
(0.7377049180327869, '3-4-2-1', 0.0, '3-5-1-1', -0.7377049180327869);['DeclanRice==1', 'AdriánSanMigueldelCastillo==1', 'ManuelLanzini==1', 'PabloJavierZabaletaGirod==1']
(0.7376847290640394, '4-4-2', 0.39285714285714285, '5-4-1', -0.3448275862068966);['ŁukaszFabiański==1', 'AlfieMawson==1', 'AndréAyewPelé==1']
(0.7376847290640394, '4-4-2', 0.39285714285714285, '5-4-1', -0.3448275862068966);['AlfieMawson==1', 'ŁukaszFabiański==1', 'AndréAyewPelé==1']
(0.7376847290640394, '4-4-2', 0.39285714285714285, '5-4-1', -0.3448275862068966);['ŁukaszFabiański==1', 'AndréAyewPelé==1', 'AlfieMawson==1']
(0.7376847290640394, '4-4-2', 0.39285714285714285, '5-4-1', -0.3448275862068966);['AlfieMawson==1', 'AndréAyewPelé==1', 'ŁukaszFabiański==1']
(0.7376847290640394, '4-4-2', 0.39285714285714285, '5-4-1', -0.3448275862068966);['AndréAyewPelé==1', 'ŁukaszFabiański==1', 'AlfieMawson==1']
(0.7376847290640394, '4-4-2', 0.39285714285714285, '5-4-1', -0.3448275862068966);['AndréAyewPelé==1', 'AlfieMawson==1', 'ŁukaszFabiański==1']
(0.7376847290640394, '4-4-2', 0.39285714285714285, '5-4-1', -0.3448275862068966);['ŁukaszFabiański==1', 'AndréAyewPelé==1']
(0.7376847290640394, '4-4-2', 0.39285714285714285, '5-4-1', -0.3448275862068966);['AlfieMawson==1', 'AndréAyewPelé==1']
(0.7376847290640394, '4-4-2', 0.39285714285714285, '5-4-1', -0.3448275862068966);['AndréAyewPelé==1', 'ŁukaszFabiański==1']
(0.7376847290640394, '4-4-2', 0.39285714285714285, '5-4-1', -0.3448275862068966);['AndréAyewPelé==1', 'AlfieMawson==1']
(0.7363636363636363, '4-3-3', 0.5, '4-2-3-1', -0.23636363636363636);['AlexIwobi==1', 'JackWilshere==1', 'GranitXhaka==1']
(0.7311693716188098, '3-4-2-1', 0.47191011235955055, '3-5-1-1', -0.25925925925925924);['WillianBorgesdaSilva==1', 'AntonioRüdiger==1', 'NGoloKanté==1', 'ThibautCourtois==1']
(0.7311693716188098, '3-4-2-1', 0.47191011235955055, '3-5-1-1', -0.25925925925925924);['AntonioRüdiger==1', 'WillianBorgesdaSilva==1', 'NGoloKanté==1', 'ThibautCourtois==1']
(0.7311693716188098, '3-4-2-1', 0.47191011235955055, '3-5-1-1', -0.25925925925925924);['WillianBorgesdaSilva==1', 'NGoloKanté==1', 'AntonioRüdiger==1', 'ThibautCourtois==1']
(0.7311693716188098, '3-4-2-1', 0.47191011235955055, '3-5-1-1', -0.25925925925925924);['NGoloKanté==1', 'WillianBorgesdaSilva==1', 'AntonioRüdiger==1', 'ThibautCourtois==1']
(0.7284271284271284, '4-3-3', 0.49206349206349204, '4-2-3-1', -0.23636363636363636);['AlexIwobi==1', 'JackWilshere==1']
(0.7282858079318256, '3-4-2-1', 0.4690265486725664, '3-5-1-1', -0.25925925925925924);['WillianBorgesdaSilva==1', 'AntonioRüdiger==1', 'NGoloKanté==1']
(0.7282858079318256, '3-4-2-1', 0.4690265486725664, '3-5-1-1', -0.25925925925925924);['AntonioRüdiger==1', 'WillianBorgesdaSilva==1', 'NGoloKanté==1']
(0.7282858079318256, '3-4-2-1', 0.4690265486725664, '3-5-1-1', -0.25925925925925924);['WillianBorgesdaSilva==1', 'NGoloKanté==1', 'AntonioRüdiger==1']
(0.7282858079318256, '3-4-2-1', 0.4690265486725664, '3-5-1-1', -0.25925925925925924);['NGoloKanté==1', 'WillianBorgesdaSilva==1', 'AntonioRüdiger==1']
(0.7250466901846857, '3-4-2-1', -0.012658227848101266, '3-5-1-1', -0.7377049180327869);['DeclanRice==1', 'ManuelLanzini==1', 'AngeloObinzeOgbonna==1', 'AdriánSanMigueldelCastillo==1']
(0.7250466901846857, '3-4-2-1', -0.012658227848101266, '3-5-1-1', -0.7377049180327869);['ManuelLanzini==1', 'DeclanRice==1', 'AngeloObinzeOgbonna==1', 'AdriánSanMigueldelCastillo==1']
(0.7250466901846857, '3-4-2-1', -0.012658227848101266, '3-5-1-1', -0.7377049180327869);['DeclanRice==1', 'ManuelLanzini==1', 'AdriánSanMigueldelCastillo==1', 'AngeloObinzeOgbonna==1']
(0.7250466901846857, '3-4-2-1', -0.012658227848101266, '3-5-1-1', -0.7377049180327869);['ManuelLanzini==1', 'DeclanRice==1', 'AdriánSanMigueldelCastillo==1', 'AngeloObinzeOgbonna==1']
(0.7250466901846857, '3-4-2-1', -0.012658227848101266, '3-5-1-1', -0.7377049180327869);['DeclanRice==1', 'AdriánSanMigueldelCastillo==1', 'ManuelLanzini==1', 'AngeloObinzeOgbonna==1']
(0.7250466901846857, '3-4-2-1', -0.012658227848101266, '3-5-1-1', -0.7377049180327869);['DeclanRice==1', 'ManuelLanzini==1', 'AdriánSanMigueldelCastillo==1']
(0.7250466901846857, '3-4-2-1', -0.012658227848101266, '3-5-1-1', -0.7377049180327869);['ManuelLanzini==1', 'DeclanRice==1', 'AdriánSanMigueldelCastillo==1']
(0.7250466901846857, '3-4-2-1', -0.012658227848101266, '3-5-1-1', -0.7377049180327869);['DeclanRice==1', 'AdriánSanMigueldelCastillo==1', 'ManuelLanzini==1']
(0.7185764479202086, '3-4-2-1', 0.5028901734104047, '3-5-1-1', -0.21568627450980393);['WillianBorgesdaSilva==1', 'AntonioRüdiger==1', 'NGoloKanté==1', 'ThibautCourtois==1', 'MarcosAlonsoMendoza==1']
(0.7185764479202086, '3-4-2-1', 0.5028901734104047, '3-5-1-1', -0.21568627450980393);['AntonioRüdiger==1', 'WillianBorgesdaSilva==1', 'NGoloKanté==1', 'ThibautCourtois==1', 'MarcosAlonsoMendoza==1']
(0.7185764479202086, '3-4-2-1', 0.5028901734104047, '3-5-1-1', -0.21568627450980393);['WillianBorgesdaSilva==1', 'NGoloKanté==1', 'AntonioRüdiger==1', 'ThibautCourtois==1', 'MarcosAlonsoMendoza==1']
(0.7185764479202086, '3-4-2-1', 0.5028901734104047, '3-5-1-1', -0.21568627450980393);['NGoloKanté==1', 'WillianBorgesdaSilva==1', 'AntonioRüdiger==1', 'ThibautCourtois==1', 'MarcosAlonsoMendoza==1']
(0.7185764479202086, '3-4-2-1', 0.5028901734104047, '3-5-1-1', -0.21568627450980393);['WillianBorgesdaSilva==1', 'AntonioRüdiger==1', 'NGoloKanté==1', 'MarcosAlonsoMendoza==1', 'ThibautCourtois==1']
(0.7185764479202086, '3-4-2-1', 0.5028901734104047, '3-5-1-1', -0.21568627450980393);['AntonioRüdiger==1', 'WillianBorgesdaSilva==1', 'NGoloKanté==1', 'MarcosAlonsoMendoza==1', 'ThibautCourtois==1']
(0.7185764479202086, '3-4-2-1', 0.5028901734104047, '3-5-1-1', -0.21568627450980393);['WillianBorgesdaSilva==1', 'NGoloKanté==1', 'AntonioRüdiger==1', 'MarcosAlonsoMendoza==1', 'ThibautCourtois==1']
(0.7185764479202086, '3-4-2-1', 0.5028901734104047, '3-5-1-1', -0.21568627450980393);['NGoloKanté==1', 'WillianBorgesdaSilva==1', 'AntonioRüdiger==1', 'MarcosAlonsoMendoza==1', 'ThibautCourtois==1']
(0.7185764479202086, '3-4-2-1', 0.5028901734104047, '3-5-1-1', -0.21568627450980393);['WillianBorgesdaSilva==1', 'NGoloKanté==1', 'MarcosAlonsoMendoza==1', 'AntonioRüdiger==1', 'ThibautCourtois==1']
(0.7185764479202086, '3-4-2-1', 0.5028901734104047, '3-5-1-1', -0.21568627450980393);['NGoloKanté==1', 'WillianBorgesdaSilva==1', 'MarcosAlonsoMendoza==1', 'AntonioRüdiger==1', 'ThibautCourtois==1']
(0.7185764479202086, '3-4-2-1', 0.5028901734104047, '3-5-1-1', -0.21568627450980393);['WillianBorgesdaSilva==1', 'MarcosAlonsoMendoza==1', 'NGoloKanté==1', 'AntonioRüdiger==1', 'ThibautCourtois==1']
(0.7134031694869729, '3-4-2-1', 0.4977168949771689, '3-5-1-1', -0.21568627450980393);['WillianBorgesdaSilva==1', 'AntonioRüdiger==1', 'NGoloKanté==1', 'MarcosAlonsoMendoza==1']
(0.7134031694869729, '3-4-2-1', 0.4977168949771689, '3-5-1-1', -0.21568627450980393);['AntonioRüdiger==1', 'WillianBorgesdaSilva==1', 'NGoloKanté==1', 'MarcosAlonsoMendoza==1']
(0.7134031694869729, '3-4-2-1', 0.4977168949771689, '3-5-1-1', -0.21568627450980393);['WillianBorgesdaSilva==1', 'NGoloKanté==1', 'AntonioRüdiger==1', 'MarcosAlonsoMendoza==1']
(0.7134031694869729, '3-4-2-1', 0.4977168949771689, '3-5-1-1', -0.21568627450980393);['NGoloKanté==1', 'WillianBorgesdaSilva==1', 'AntonioRüdiger==1', 'MarcosAlonsoMendoza==1']
(0.7134031694869729, '3-4-2-1', 0.4977168949771689, '3-5-1-1', -0.21568627450980393);['WillianBorgesdaSilva==1', 'NGoloKanté==1', 'MarcosAlonsoMendoza==1', 'AntonioRüdiger==1']
(0.7134031694869729, '3-4-2-1', 0.4977168949771689, '3-5-1-1', -0.21568627450980393);['NGoloKanté==1', 'WillianBorgesdaSilva==1', 'MarcosAlonsoMendoza==1', 'AntonioRüdiger==1']
(0.7134031694869729, '3-4-2-1', 0.4977168949771689, '3-5-1-1', -0.21568627450980393);['WillianBorgesdaSilva==1', 'MarcosAlonsoMendoza==1', 'NGoloKanté==1', 'AntonioRüdiger==1']
(0.7016687016687018, '3-4-2-1', 0.5164835164835165, '3-5-1-1', -0.18518518518518517);['WillianBorgesdaSilva==1', 'NGoloKanté==1', 'MarcosAlonsoMendoza==1', 'TiemouéBakayoko==1', 'CésarAzpilicuetaTanco==1']
(0.7016687016687018, '3-4-2-1', 0.5164835164835165, '3-5-1-1', -0.18518518518518517);['WillianBorgesdaSilva==1', 'NGoloKanté==1', 'MarcosAlonsoMendoza==1', 'TiemouéBakayoko==1', 'ThibautCourtois==1']
(0.7016687016687018, '3-4-2-1', 0.5164835164835165, '3-5-1-1', -0.18518518518518517);['NGoloKanté==1', 'WillianBorgesdaSilva==1', 'MarcosAlonsoMendoza==1', 'TiemouéBakayoko==1', 'CésarAzpilicuetaTanco==1']
(0.7016687016687018, '3-4-2-1', 0.5164835164835165, '3-5-1-1', -0.18518518518518517);['NGoloKanté==1', 'WillianBorgesdaSilva==1', 'MarcosAlonsoMendoza==1', 'TiemouéBakayoko==1', 'ThibautCourtois==1']
(0.7016687016687018, '3-4-2-1', 0.5164835164835165, '3-5-1-1', -0.18518518518518517);['WillianBorgesdaSilva==1', 'MarcosAlonsoMendoza==1', 'NGoloKanté==1', 'TiemouéBakayoko==1', 'CésarAzpilicuetaTanco==1']
(0.7016687016687018, '3-4-2-1', 0.5164835164835165, '3-5-1-1', -0.18518518518518517);['WillianBorgesdaSilva==1', 'MarcosAlonsoMendoza==1', 'NGoloKanté==1', 'TiemouéBakayoko==1', 'ThibautCourtois==1']
